validation_step,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - _step,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - _step__MIN,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - _step__MAX,Eii,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-Eii__MIN,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-Eii__MAX,iEE,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iEE__MIN,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iEE__MAX,iEi,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iEi__MIN,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iEi__MAX,EEi,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EEi__MIN,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EEi__MAX,iiE,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iiE__MIN,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iiE__MAX,EiE,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EiE__MIN,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EiE__MAX,iii,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iii__MIN,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iii__MAX,EEE,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EEE__MIN,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EEE__MAX
1674,93169.5,93166,93173,0.735632184,0.735632184,0.735632184,0.538461538,0.538461538,0.538461538,0,0,0,0.680851064,0.680851064,0.680851064,0.583333333,0.583333333,0.583333333,0,0,0,0.983101312,0.983101312,0.983101312,0.94851092,0.94851092,0.94851092
1675,93177.5,93174,93181,0.56,0.56,0.56,0.909090909,0.909090909,0.909090909,0,0,0,0.4,0.4,0.4,0.909090909,0.909090909,0.909090909,0,0,0,0.994953136,0.994953136,0.994953136,0.95602752,0.95602752,0.95602752
1676,93185.5,93182,93189,0.457831325,0.457831325,0.457831325,0.853333333,0.853333333,0.853333333,0,0,0,0.376237624,0.376237624,0.376237624,0.876712329,0.876712329,0.876712329,0,0,0,0.987216378,0.987216378,0.987216378,0.975425331,0.975425331,0.975425331
1677,93193.5,93190,93197,0.633663366,0.633663366,0.633663366,0.842105263,0.842105263,0.842105263,0,0,0,0.551724138,0.551724138,0.551724138,0.831168831,0.831168831,0.831168831,0,0,0,0.960355401,0.960355401,0.960355401,0.927774414,0.927774414,0.927774414
1678,93201.5,93198,93205,0.633663366,0.633663366,0.633663366,0.425,0.425,0.425,0,0,0,0.62745098,0.62745098,0.62745098,0.419753086,0.419753086,0.419753086,0,0,0,0.978256914,0.978256914,0.978256914,0.954527789,0.954527789,0.954527789
1679,93209.5,93206,93213,0.701754386,0.701754386,0.701754386,0.52173913,0.52173913,0.52173913,0,0,0,0.727272727,0.727272727,0.727272727,0.558139535,0.558139535,0.558139535,0,0,0,0.993798082,0.993798082,0.993798082,0.947476126,0.947476126,0.947476126
1680,93217.5,93214,93221,0,0,0,0.876712329,0.876712329,0.876712329,0,0,0,0,0,0,0.842105263,0.842105263,0.842105263,0,0,0,0.992935188,0.992935188,0.992935188,0.981950207,0.981950207,0.981950207
1681,93225.5,93222,93229,0,0,0,0.876712329,0.876712329,0.876712329,0,0,0,0,0,0,0.876712329,0.876712329,0.876712329,0,0,0,0.947502949,0.947502949,0.947502949,0.972710516,0.972710516,0.972710516
1682,93233.5,93230,93237,0.333333333,0.333333333,0.333333333,0.944444444,0.944444444,0.944444444,0,0,0,0.344827586,0.344827586,0.344827586,0.971428571,0.971428571,0.971428571,0,0,0,0.920594748,0.920594748,0.920594748,0.950881102,0.950881102,0.950881102
1683,93241.5,93238,93245,0.333333333,0.333333333,0.333333333,0.7,0.7,0.7,0,0,0,0.310344828,0.310344828,0.310344828,0.682926829,0.682926829,0.682926829,0,0,0,0.972978634,0.972978634,0.972978634,0.833920347,0.833920347,0.833920347
1684,93249.5,93246,93253,0,0,0,0.927536232,0.927536232,0.927536232,0,0,0,0,0,0,0.901408451,0.901408451,0.901408451,0,0,0,0.986024532,0.986024532,0.986024532,0.978297162,0.978297162,0.978297162
1685,93257.5,93254,93261,0,0,0,0.901408451,0.901408451,0.901408451,0,0,0,0,0,0,0.914285714,0.914285714,0.914285714,0,0,0,0.994564717,0.994564717,0.994564717,0.995738768,0.995738768,0.995738768
1686,93265.5,93262,93269,0.285714286,0.285714286,0.285714286,0.78125,0.78125,0.78125,0,0,0,0.28,0.28,0.28,0.877192982,0.877192982,0.877192982,0,0,0,0.808792742,0.808792742,0.808792742,0.97848007,0.97848007,0.97848007
1687,93273.5,93270,93277,0.492307692,0.492307692,0.492307692,0,0,0,0,0,0,0.561403509,0.561403509,0.561403509,0,0,0,0,0,0,0.84935242,0.84935242,0.84935242,0.962680366,0.962680366,0.962680366
1688,93281.5,93278,93285,0.615384615,0.615384615,0.615384615,0,0,0,0,0,0,0.727272727,0.727272727,0.727272727,0,0,0,0,0,0,0.92937799,0.92937799,0.92937799,0.934657731,0.934657731,0.934657731
1689,93289.5,93286,93293,0.504672897,0.504672897,0.504672897,0.588235294,0.588235294,0.588235294,0,0,0,0.5,0.5,0.5,0.588235294,0.588235294,0.588235294,0,0,0,0.967305524,0.967305524,0.967305524,0.835717205,0.835717205,0.835717205
1690,93297.5,93294,93301,0,0,0,0.853333333,0.853333333,0.853333333,0,0,0,0,0,0,0.831168831,0.831168831,0.831168831,0,0,0,0.976593446,0.976593446,0.976593446,0.932235421,0.932235421,0.932235421
1691,93305.5,93302,93309,0.537815126,0.537815126,0.537815126,0.888888889,0.888888889,0.888888889,0,0,0,0.503937008,0.503937008,0.503937008,0.888888889,0.888888889,0.888888889,0,0,0,0.94508314,0.94508314,0.94508314,0.918300926,0.918300926,0.918300926
1692,93313.5,93310,93317,0.727272727,0.727272727,0.727272727,0.820512821,0.820512821,0.820512821,0,0,0,0.621359223,0.621359223,0.621359223,0.810126582,0.810126582,0.810126582,0,0,0,0.983770996,0.983770996,0.983770996,0.977502913,0.977502913,0.977502913
1693,93321.5,93318,93325,0.771084337,0.771084337,0.771084337,0.745098039,0.745098039,0.745098039,0,0,0,0.719101124,0.719101124,0.719101124,0.730769231,0.730769231,0.730769231,0,0,0,0.978798747,0.978798747,0.978798747,0.958599342,0.958599342,0.958599342
1694,93329.5,93326,93333,0.53164557,0.53164557,0.53164557,0.47826087,0.47826087,0.47826087,0,0,0,0.424242424,0.424242424,0.424242424,0.468085106,0.468085106,0.468085106,0,0,0,0.977648069,0.977648069,0.977648069,0.827373613,0.827373613,0.827373613
1695,93337.5,93334,93341,0.183908046,0.183908046,0.183908046,0.735632184,0.735632184,0.735632184,0,0,0,0.13559322,0.13559322,0.13559322,0.744186047,0.744186047,0.744186047,0,0,0,0.970352198,0.970352198,0.970352198,0.934372337,0.934372337,0.934372337
1696,93345.5,93342,93349,0.492307692,0.492307692,0.492307692,0.64,0.64,0.64,0,0,0,0.615384615,0.615384615,0.615384615,0.673684211,0.673684211,0.673684211,0,0,0,0.970841889,0.970841889,0.970841889,0.947940948,0.947940948,0.947940948
1697,93353.5,93350,93357,0.659793814,0.659793814,0.659793814,0.984615385,0.984615385,0.984615385,0,0,0,0.96969697,0.96969697,0.96969697,0.941176471,0.941176471,0.941176471,0,0,0,0.997106353,0.997106353,0.997106353,0.992612084,0.992612084,0.992612084
1698,93361.5,93358,93365,0.512,0.512,0.512,0.060606061,0.060606061,0.060606061,0,0,0,0.820512821,0.820512821,0.820512821,0.052631579,0.052631579,0.052631579,0,0,0,0.995471387,0.995471387,0.995471387,0.98459359,0.98459359,0.98459359
1699,93369.5,93366,93373,0.87804878,0.87804878,0.87804878,0.775,0.775,0.775,0,0,0,0.85,0.85,0.85,0.746987952,0.746987952,0.746987952,0,0,0,0.983721922,0.983721922,0.983721922,0.901408451,0.901408451,0.901408451
1700,93377.5,93374,93381,0.901408451,0.901408451,0.901408451,0.901408451,0.901408451,0.901408451,0,0,0,0.927536232,0.927536232,0.927536232,0.927536232,0.927536232,0.927536232,0,0,0,0.985515836,0.985515836,0.985515836,0.931593663,0.931593663,0.931593663
1701,93385.5,93382,93389,0.96969697,0.96969697,0.96969697,0.771084337,0.771084337,0.771084337,0,0,0,0.96969697,0.96969697,0.96969697,0.771084337,0.771084337,0.771084337,0,0,0,0.989666458,0.989666458,0.989666458,0.95358322,0.95358322,0.95358322
1702,93393.5,93390,93397,0.944444444,0.944444444,0.944444444,0.6,0.6,0.6,0,0,0,0.944444444,0.944444444,0.944444444,0.615384615,0.615384615,0.615384615,0,0,0,0.991787745,0.991787745,0.991787745,0.905818334,0.905818334,0.905818334
1703,93401.5,93398,93405,0.857142857,0.857142857,0.857142857,0.831168831,0.831168831,0.831168831,0,0,0,0.610169492,0.610169492,0.610169492,0.752941176,0.752941176,0.752941176,0,0,0,0.976349362,0.976349362,0.976349362,0.96124031,0.96124031,0.96124031
1704,93409.5,93406,93413,1,1,1,0.771084337,0.771084337,0.771084337,0,0,0,1,1,1,0.727272727,0.727272727,0.727272727,0,0,0,0.988917485,0.988917485,0.988917485,0.98737032,0.98737032,0.98737032
1705,93417.5,93414,93421,0.914285714,0.914285714,0.914285714,0.538461538,0.538461538,0.538461538,0,0,0,0.955223881,0.955223881,0.955223881,0.549019608,0.549019608,0.549019608,0,0,0,0.991936612,0.991936612,0.991936612,0.986203746,0.986203746,0.986203746
1706,93425.5,93422,93429,0.810810811,0.810810811,0.810810811,0.666666667,0.666666667,0.666666667,0,0,0,0.882352941,0.882352941,0.882352941,0.59375,0.59375,0.59375,0,0,0,0.985086551,0.985086551,0.985086551,0.822895064,0.822895064,0.822895064
1707,93433.5,93430,93437,0.96969697,0.96969697,0.96969697,1,1,1,0,0,0,0.941176471,0.941176471,0.941176471,1,1,1,0,0,0,0.994434405,0.994434405,0.994434405,0.968564146,0.968564146,0.968564146
1708,93441.5,93438,93445,0.984615385,0.984615385,0.984615385,0.941176471,0.941176471,0.941176471,0,0,0,1,1,1,0.914285714,0.914285714,0.914285714,0,0,0,0.993702497,0.993702497,0.993702497,0.965633565,0.965633565,0.965633565
1709,93449.5,93446,93453,0.979591837,0.979591837,0.979591837,0.863636364,0.863636364,0.863636364,0,0,0,0.96,0.96,0.96,0.808510638,0.808510638,0.808510638,0,0,0,0.992530441,0.992530441,0.992530441,0.935164484,0.935164484,0.935164484
1710,93457.5,93454,93461,1,1,1,0.615384615,0.615384615,0.615384615,0,0,0,0.956521739,0.956521739,0.956521739,0.587155963,0.587155963,0.587155963,0,0,0,0.966033127,0.966033127,0.966033127,0.869111654,0.869111654,0.869111654
1711,93465.5,93462,93469,0.831168831,0.831168831,0.831168831,0.666666667,0.666666667,0.666666667,0,0,0,0.761904762,0.761904762,0.761904762,0.659793814,0.659793814,0.659793814,0,0,0,0.981297797,0.981297797,0.981297797,0.932561308,0.932561308,0.932561308
1712,93473.5,93470,93477,0.820512821,0.820512821,0.820512821,0.769230769,0.769230769,0.769230769,0,0,0,0.680851064,0.680851064,0.680851064,0.727272727,0.727272727,0.727272727,0,0,0,0.956508539,0.956508539,0.956508539,0.820110239,0.820110239,0.820110239
1713,93481.5,93478,93485,0.408163265,0.408163265,0.408163265,0.698412698,0.698412698,0.698412698,0,0,0,0.408163265,0.408163265,0.408163265,0.745762712,0.745762712,0.745762712,0,0,0,0.961505443,0.961505443,0.961505443,0.684449833,0.684449833,0.684449833
1714,93489.5,93486,93493,0.602409639,0.602409639,0.602409639,0.735632184,0.735632184,0.735632184,0,0,0,0.543478261,0.543478261,0.543478261,0.744186047,0.744186047,0.744186047,0,0,0,0.910231974,0.910231974,0.910231974,0.832019293,0.832019293,0.832019293
1715,93497.5,93494,93501,0.780487805,0.780487805,0.780487805,0.761904762,0.761904762,0.761904762,0,0,0,0.673684211,0.673684211,0.673684211,0.771084337,0.771084337,0.771084337,0,0,0,0.943022296,0.943022296,0.943022296,0.8900743,0.8900743,0.8900743
1716,93505.5,93502,93509,0.790123457,0.790123457,0.790123457,0.933333333,0.933333333,0.933333333,0,0,0,0.876712329,0.876712329,0.876712329,0.933333333,0.933333333,0.933333333,0,0,0,0.967928473,0.967928473,0.967928473,0.929286798,0.929286798,0.929286798
1717,93513.5,93510,93517,0.884615385,0.884615385,0.884615385,0.6,0.6,0.6,0,0,0,0.977777778,0.977777778,0.977777778,0.580645161,0.580645161,0.580645161,0,0,0,0.981329299,0.981329299,0.981329299,0.842600765,0.842600765,0.842600765
1718,93521.5,93518,93525,0.923076923,0.923076923,0.923076923,0.831168831,0.831168831,0.831168831,0,0,0,0.888888889,0.888888889,0.888888889,0.727272727,0.727272727,0.727272727,0,0,0,0.982927402,0.982927402,0.982927402,0.941603719,0.941603719,0.941603719
1719,93529.5,93526,93533,1,1,1,0.780487805,0.780487805,0.780487805,0,0,0,1,1,1,0.719101124,0.719101124,0.719101124,0,0,0,0.989631779,0.989631779,0.989631779,0.977538185,0.977538185,0.977538185
1720,93537.5,93534,93541,1,1,1,0.96969697,0.96969697,0.96969697,0,0,0,1,1,1,0.927536232,0.927536232,0.927536232,0,0,0,0.994009941,0.994009941,0.994009941,0.984838199,0.984838199,0.984838199
1721,93545.5,93542,93549,0.981818182,0.981818182,0.981818182,0.279069767,0.279069767,0.279069767,0,0,0,1,1,1,0.264150943,0.264150943,0.264150943,0,0,0,0.989044388,0.989044388,0.989044388,0.93694129,0.93694129,0.93694129
1722,93553.5,93550,93557,0.4375,0.4375,0.4375,0.941176471,0.941176471,0.941176471,0,0,0,0.311111111,0.311111111,0.311111111,0.703296703,0.703296703,0.703296703,0,0,0,0.976195288,0.976195288,0.976195288,0.922333899,0.922333899,0.922333899
1723,93561.5,93558,93565,0.96969697,0.96969697,0.96969697,0.96969697,0.96969697,0.96969697,0,0,0,0.941176471,0.941176471,0.941176471,0.810126582,0.810126582,0.810126582,0,0,0,0.961803496,0.961803496,0.961803496,0.922090352,0.922090352,0.922090352
1724,93569.5,93566,93573,0.984615385,0.984615385,0.984615385,0.64,0.64,0.64,0,0,0,0.914285714,0.914285714,0.914285714,0.62745098,0.62745098,0.62745098,0,0,0,0.953378877,0.953378877,0.953378877,0.91136385,0.91136385,0.91136385
1725,93577.5,93574,93581,0.847457627,0.847457627,0.847457627,0.240963855,0.240963855,0.240963855,0,0,0,0.872727273,0.872727273,0.872727273,0.303030303,0.303030303,0.303030303,0,0,0,0.98188499,0.98188499,0.98188499,0.915149167,0.915149167,0.915149167
1726,93585.5,93582,93589,0,0,0,0.941176471,0.941176471,0.941176471,0,0,0,0,0,0,0.955223881,0.955223881,0.955223881,0,0,0,0.998662028,0.998662028,0.998662028,0.996027016,0.996027016,0.996027016
1727,93593.5,93590,93597,0,0,0,0.542372881,0.542372881,0.542372881,0,0,0,0,0,0,0.547008547,0.547008547,0.547008547,0,0,0,0.963628644,0.963628644,0.963628644,0.966777954,0.966777954,0.966777954
1728,93601.5,93598,93605,0.666666667,0.666666667,0.666666667,0.359375,0.359375,0.359375,0,0,0,0.727272727,0.727272727,0.727272727,0.353846154,0.353846154,0.353846154,0,0,0,0.802240414,0.802240414,0.802240414,0.979643512,0.979643512,0.979643512
1729,93609.5,93606,93613,0.643478261,0.643478261,0.643478261,0.909090909,0.909090909,0.909090909,0,0,0,0.711538462,0.711538462,0.711538462,0.689655172,0.689655172,0.689655172,0,0,0,0,0,0,0.972312186,0.972312186,0.972312186
1730,93617.5,93614,93621,0.790123457,0.790123457,0.790123457,1,1,1,0,0,0,0.914285714,0.914285714,0.914285714,0.99009901,0.99009901,0.99009901,0,0,0,0,0,0,0.887098447,0.887098447,0.887098447
1731,93625.5,93622,93629,0.901098901,0.901098901,0.901098901,0.948148148,0.948148148,0.948148148,0,0,0,0.964705882,0.964705882,0.964705882,0.941176471,0.941176471,0.941176471,0,0,0,0.169629057,0.169629057,0.169629057,0.839238478,0.839238478,0.839238478
1732,93633.5,93630,93637,0.985507246,0.985507246,0.985507246,0.82,0.82,0.82,0,0,0,0.964539007,0.964539007,0.964539007,0.911111111,0.911111111,0.911111111,0,0,0,0.761117725,0.761117725,0.761117725,0.808964901,0.808964901,0.808964901
1733,93641.5,93638,93645,0.886075949,0.886075949,0.886075949,0.666666667,0.666666667,0.666666667,0,0,0,0.945945946,0.945945946,0.945945946,0.804878049,0.804878049,0.804878049,0,0,0,0.945808157,0.945808157,0.945808157,0.894202247,0.894202247,0.894202247
1734,93649.5,93646,93653,0.955223881,0.955223881,0.955223881,0.512,0.512,0.512,0,0,0,0.929577465,0.929577465,0.929577465,0.556521739,0.556521739,0.556521739,0,0,0,0.972231002,0.972231002,0.972231002,0.930499259,0.930499259,0.930499259
1735,93657.5,93654,93661,0.842105263,0.842105263,0.842105263,0.576576577,0.576576577,0.576576577,0,0,0,0.727272727,0.727272727,0.727272727,0.64,0.64,0.64,0,0,0,0.959322188,0.959322188,0.959322188,0.912529092,0.912529092,0.912529092
1736,93665.5,93662,93669,0.603773585,0.603773585,0.603773585,0.587155963,0.587155963,0.587155963,0,0,0,0.47761194,0.47761194,0.47761194,0.603773585,0.603773585,0.603773585,0,0,0,0.968837503,0.968837503,0.968837503,0.93836503,0.93836503,0.93836503
1737,93673.5,93670,93677,0.4,0.4,0.4,0.434782609,0.434782609,0.434782609,0,0,0,0.397515528,0.397515528,0.397515528,0.434782609,0.434782609,0.434782609,0,0,0,0.983758701,0.983758701,0.983758701,0.95334174,0.95334174,0.95334174
1738,93681.5,93678,93685,0.765957447,0.765957447,0.765957447,0.75,0.75,0.75,0,0,0,0.72,0.72,0.72,0.674157303,0.674157303,0.674157303,0,0,0,0.99221955,0.99221955,0.99221955,0.960468521,0.960468521,0.960468521
1739,93689.5,93686,93693,0.831168831,0.831168831,0.831168831,0.820512821,0.820512821,0.820512821,0,0,0,0.735632184,0.735632184,0.735632184,0.810126582,0.810126582,0.810126582,0,0,0,0.974288757,0.974288757,0.974288757,0.898622864,0.898622864,0.898622864
1740,93697.5,93694,93701,0.96969697,0.96969697,0.96969697,0.761904762,0.761904762,0.761904762,0,0,0,0.842105263,0.842105263,0.842105263,0.695652174,0.695652174,0.695652174,0,0,0,0.982559456,0.982559456,0.982559456,0.931412894,0.931412894,0.931412894
1741,93705.5,93702,93709,0.833333333,0.833333333,0.833333333,0.8,0.8,0.8,0,0,0,0.769230769,0.769230769,0.769230769,0.814814815,0.814814815,0.814814815,0,0,0,0.983524136,0.983524136,0.983524136,0.850367401,0.850367401,0.850367401
1742,93713.5,93710,93717,0,0,0,0.842105263,0.842105263,0.842105263,0,0,0,0,0,0,0.820512821,0.820512821,0.820512821,0,0,0,0.995226823,0.995226823,0.995226823,0.984031335,0.984031335,0.984031335
1743,93721.5,93718,93725,0,0,0,0.901408451,0.901408451,0.901408451,0,0,0,0,0,0,0.876712329,0.876712329,0.876712329,0,0,0,0.988783666,0.988783666,0.988783666,0.9858399,0.9858399,0.9858399
1744,93729.5,93726,93733,0.128205128,0.128205128,0.128205128,0.830769231,0.830769231,0.830769231,0,0,0,0.161290323,0.161290323,0.161290323,0.818181818,0.818181818,0.818181818,0,0,0,0.813613742,0.813613742,0.813613742,0.951644989,0.951644989,0.951644989
1745,93737.5,93734,93741,0.876712329,0.876712329,0.876712329,0,0,0,0,0,0,0.876712329,0.876712329,0.876712329,0,0,0,0,0,0,0.904168923,0.904168923,0.904168923,0.921112116,0.921112116,0.921112116
1746,93745.5,93742,93749,0.941176471,0.941176471,0.941176471,0,0,0,0,0,0,0.780487805,0.780487805,0.780487805,0,0,0,0,0,0,0.964000491,0.964000491,0.964000491,0.892005958,0.892005958,0.892005958
1747,93753.5,93750,93757,0.769230769,0.769230769,0.769230769,0.785714286,0.785714286,0.785714286,0,0,0,0.833333333,0.833333333,0.833333333,0.8,0.8,0.8,0,0,0,0.98428311,0.98428311,0.98428311,0.861845973,0.861845973,0.861845973
1748,93761.5,93758,93765,0.916666667,0.916666667,0.916666667,0.888888889,0.888888889,0.888888889,0,0,0,0.814814815,0.814814815,0.814814815,0.735632184,0.735632184,0.735632184,0,0,0,0.995077188,0.995077188,0.995077188,0.988268011,0.988268011,0.988268011
1749,93769.5,93766,93773,0.984615385,0.984615385,0.984615385,0.711111111,0.711111111,0.711111111,0,0,0,0.941176471,0.941176471,0.941176471,0.727272727,0.727272727,0.727272727,0,0,0,0.970407834,0.970407834,0.970407834,0.962817434,0.962817434,0.962817434
1750,93777.5,93774,93781,0.914285714,0.914285714,0.914285714,0.613333333,0.613333333,0.613333333,0,0,0,0.876712329,0.876712329,0.876712329,0.611111111,0.611111111,0.611111111,0,0,0,0.950915751,0.950915751,0.950915751,0.930060423,0.930060423,0.930060423
1751,93785.5,93782,93789,0.914285714,0.914285714,0.914285714,0,0,0,0,0,0,0.941176471,0.941176471,0.941176471,0,0,0,0,0,0,0.977168256,0.977168256,0.977168256,0.901698236,0.901698236,0.901698236
1752,93793.5,93790,93797,0.782608696,0.782608696,0.782608696,0.950819672,0.950819672,0.950819672,0,0,0,0.765957447,0.765957447,0.765957447,0.935483871,0.935483871,0.935483871,0,0,0,0.986860916,0.986860916,0.986860916,0.880499015,0.880499015,0.880499015
1753,93801.5,93798,93805,1,1,1,0.955223881,0.955223881,0.955223881,0,0,0,1,1,1,0.96969697,0.96969697,0.96969697,0,0,0,0.994764398,0.994764398,0.994764398,0.966992097,0.966992097,0.966992097
1754,93809.5,93806,93813,1,1,1,0.927536232,0.927536232,0.927536232,0,0,0,0.984615385,0.984615385,0.984615385,0.888888889,0.888888889,0.888888889,0,0,0,0.995944504,0.995944504,0.995944504,0.976525822,0.976525822,0.976525822
1755,93817.5,93814,93821,0.8,0.8,0.8,0.95,0.95,0.95,0,0,0,0.766666667,0.766666667,0.766666667,0.974358974,0.974358974,0.974358974,0,0,0,0.991665555,0.991665555,0.991665555,0.909611452,0.909611452,0.909611452
1756,93825.5,93822,93829,0.666666667,0.666666667,0.666666667,1,1,1,0,0,0,0.583333333,0.583333333,0.583333333,0.955223881,0.955223881,0.955223881,0,0,0,0.991439272,0.991439272,0.991439272,0.968495122,0.968495122,0.968495122
1757,93833.5,93830,93837,0.831168831,0.831168831,0.831168831,0.96969697,0.96969697,0.96969697,0,0,0,0.790123457,0.790123457,0.790123457,0.984615385,0.984615385,0.984615385,0,0,0,0.877823965,0.877823965,0.877823965,0.738624132,0.738624132,0.738624132
1758,93841.5,93838,93845,0.96969697,0.96969697,0.96969697,0.816901408,0.816901408,0.816901408,0,0,0,0.984615385,0.984615385,0.984615385,0.805555556,0.805555556,0.805555556,0,0,0,0.838158386,0.838158386,0.838158386,0.686027397,0.686027397,0.686027397
1759,93849.5,93846,93853,0.633333333,0.633333333,0.633333333,0.604651163,0.604651163,0.604651163,0,0,0,0.666666667,0.666666667,0.666666667,0.65,0.65,0.65,0,0,0,0.947737661,0.947737661,0.947737661,0.657339341,0.657339341,0.657339341
1760,93857.5,93854,93861,0.9375,0.9375,0.9375,0.941176471,0.941176471,0.941176471,0,0,0,0.909090909,0.909090909,0.909090909,0.927536232,0.927536232,0.927536232,0,0,0,0.984849687,0.984849687,0.984849687,0.947951274,0.947951274,0.947951274
1761,93865.5,93862,93869,1,1,1,0.680851064,0.680851064,0.680851064,0,0,0,0.984615385,0.984615385,0.984615385,0.680851064,0.680851064,0.680851064,0,0,0,0.947847362,0.947847362,0.947847362,0.872147131,0.872147131,0.872147131
1762,93873.5,93870,93877,0.955223881,0.955223881,0.955223881,0.875,0.875,0.875,0,0,0,0.853333333,0.853333333,0.853333333,0.852173913,0.852173913,0.852173913,0,0,0,0.980099939,0.980099939,0.980099939,0.956328645,0.956328645,0.956328645
1763,93881.5,93878,93885,0.921348315,0.921348315,0.921348315,0.862068966,0.862068966,0.862068966,0,0,0,0.901098901,0.901098901,0.901098901,0.854700855,0.854700855,0.854700855,0,0,0,0.977943634,0.977943634,0.977943634,0.973586492,0.973586492,0.973586492
1764,93889.5,93886,93893,0.96969697,0.96969697,0.96969697,0.941176471,0.941176471,0.941176471,0,0,0,0.96969697,0.96969697,0.96969697,0.941176471,0.941176471,0.941176471,0,0,0,0.969084734,0.969084734,0.969084734,0.925792048,0.925792048,0.925792048
1765,93897.5,93894,93901,1,1,1,0.636363636,0.636363636,0.636363636,0,0,0,1,1,1,0.622222222,0.622222222,0.622222222,0,0,0,0.994375703,0.994375703,0.994375703,0.98432304,0.98432304,0.98432304
1766,93905.5,93902,93909,0.814814815,0.814814815,0.814814815,0.869565217,0.869565217,0.869565217,0,0,0,0.814814815,0.814814815,0.814814815,0.857142857,0.857142857,0.857142857,0,0,0,0.993962568,0.993962568,0.993962568,0.932387,0.932387,0.932387
1767,93913.5,93910,93917,0.927536232,0.927536232,0.927536232,0.864864865,0.864864865,0.864864865,0,0,0,0.914285714,0.914285714,0.914285714,0.876712329,0.876712329,0.876712329,0,0,0,0.943959036,0.943959036,0.943959036,0.825868078,0.825868078,0.825868078
