"validation_step","sso01-adamw-lr5e-5-base-291mo307 - _step","sso01-adamw-lr5e-5-base-291mo307 - _step__MIN","sso01-adamw-lr5e-5-base-291mo307 - _step__MAX","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-Eii","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-Eii__MIN","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-Eii__MAX","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iEE","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iEE__MIN","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iEE__MAX","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iEi","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iEi__MIN","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iEi__MAX","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EEi","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EEi__MIN","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EEi__MAX","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iiE","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iiE__MIN","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iiE__MAX","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EiE","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EiE__MIN","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EiE__MAX","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iii","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iii__MIN","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iii__MAX","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EEE","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EEE__MIN","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EEE__MAX","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - _step","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - _step__MIN","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - _step__MAX","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-Eii","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-Eii__MIN","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-Eii__MAX","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iEE","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iEE__MIN","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iEE__MAX","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iEi","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iEi__MIN","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iEi__MAX","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EEi","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EEi__MIN","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EEi__MAX","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iiE","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iiE__MIN","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iiE__MAX","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EiE","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EiE__MIN","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EiE__MAX","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iii","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iii__MIN","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iii__MAX","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EEE","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EEE__MIN","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EEE__MAX"
"28","20163.5","20160","20167","0","0","0","0.7272727272727273","0.7272727272727273","0.7272727272727273","0","0","0","0.04081632653061225","0.04081632653061225","0.04081632653061225","0.5423728813559322","0.5423728813559322","0.5423728813559322","0","0","0","0.9911014435436029","0.9911014435436029","0.9911014435436029","0.9926052332195677","0.9926052332195677","0.9926052332195677","20163.5","20160","20167","0","0","0","0.5378151260504201","0.5378151260504201","0.5378151260504201","0","0","0","0","0","0","0.6464646464646464","0.6464646464646464","0.6464646464646464","0","0","0","0.24656215621562158","0.24656215621562158","0.24656215621562158","0.39419017057929406","0.39419017057929406","0.39419017057929406"
"29","20171.5","20168","20175","0.48484848484848486","0.48484848484848486","0.48484848484848486","0.6464646464646464","0.6464646464646464","0.6464646464646464","0","0","0","0.5333333333333333","0.5333333333333333","0.5333333333333333","0.47761194029850745","0.47761194029850745","0.47761194029850745","0","0","0","0.9862948736188173","0.9862948736188173","0.9862948736188173","0.9945789663895915","0.9945789663895915","0.9945789663895915","20171.5","20168","20175","0.45070422535211263","0.45070422535211263","0.45070422535211263","0.5517241379310345","0.5517241379310345","0.5517241379310345","0","0","0","0.48484848484848486","0.48484848484848486","0.48484848484848486","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0","0.18693808312128923","0.18693808312128923","0.18693808312128923","0.5406679764243615","0.5406679764243615","0.5406679764243615"
"30","20179.5","20176","20183","0.4740740740740741","0.4740740740740741","0.4740740740740741","0.5925925925925926","0.5925925925925926","0.5925925925925926","0","0","0","0.7710843373493976","0.7710843373493976","0.7710843373493976","0.423841059602649","0.423841059602649","0.423841059602649","0","0","0","0.9871594408907841","0.9871594408907841","0.9871594408907841","0.9954783866883704","0.9954783866883704","0.9954783866883704","20179.5","20176","20183","0.4539007092198582","0.4539007092198582","0.4539007092198582","0.6153846153846153","0.6153846153846153","0.6153846153846153","0","0","0","0.5161290322580645","0.5161290322580645","0.5161290322580645","0.6736842105263158","0.6736842105263158","0.6736842105263158","0","0","0","0.17579791773340162","0.17579791773340162","0.17579791773340162","0.5380780134910549","0.5380780134910549","0.5380780134910549"
"31","20187.5","20184","20191","0.5818181818181819","0.5818181818181819","0.5818181818181819","0.5135135135135135","0.5135135135135135","0.5135135135135135","0","0","0","0.9696969696969697","0.9696969696969697","0.9696969696969697","0.2878787878787879","0.2878787878787879","0.2878787878787879","0","0","0","0.9924046108480029","0.9924046108480029","0.9924046108480029","0.9918995544754962","0.9918995544754962","0.9918995544754962","20187.5","20184","20191","0.44755244755244755","0.44755244755244755","0.44755244755244755","0.6785714285714285","0.6785714285714285","0.6785714285714285","0","0","0","0.5818181818181819","0.5818181818181819","0.5818181818181819","0.6666666666666666","0.6666666666666666","0.6666666666666666","0","0","0","0.29472885855138414","0.29472885855138414","0.29472885855138414","0.5191471528105192","0.5191471528105192","0.5191471528105192"
"32","20195.5","20192","20199","0.45161290322580644","0.45161290322580644","0.45161290322580644","0.2444444444444444","0.2444444444444444","0.2444444444444444","0","0","0","0.6363636363636364","0.6363636363636364","0.6363636363636364","0.16666666666666669","0.16666666666666669","0.16666666666666669","0","0","0","0.9911504424778762","0.9911504424778762","0.9911504424778762","0.9378062570674708","0.9378062570674708","0.9378062570674708","20195.5","20192","20199","0.302158273381295","0.302158273381295","0.302158273381295","0.3793103448275862","0.3793103448275862","0.3793103448275862","0","0","0","0.34710743801652894","0.34710743801652894","0.34710743801652894","0.3548387096774193","0.3548387096774193","0.3548387096774193","0","0","0","0.24545454545454543","0.24545454545454543","0.24545454545454543","0.17715404699738904","0.17715404699738904","0.17715404699738904"
"33","20203.5","20200","20207","0.2711864406779661","0.2711864406779661","0.2711864406779661","0.6666666666666666","0.6666666666666666","0.6666666666666666","0","0","0","0.48484848484848486","0.48484848484848486","0.48484848484848486","0.8","0.8","0.8","0","0","0","0.995700494848706","0.995700494848706","0.995700494848706","0.9992225965275978","0.9992225965275978","0.9992225965275978","20203.5","20200","20207","0.12698412698412698","0.12698412698412698","0.12698412698412698","0.735632183908046","0.735632183908046","0.735632183908046","0","0","0","0.12698412698412698","0.12698412698412698","0.12698412698412698","0.735632183908046","0.735632183908046","0.735632183908046","0","0","0","0.11753972477761726","0.11753972477761726","0.11753972477761726","0.4033366559991606","0.4033366559991606","0.4033366559991606"
"34","20211.5","20208","20215","0.5871559633027523","0.5871559633027523","0.5871559633027523","0.5663716814159292","0.5663716814159292","0.5663716814159292","0","0","0","0.6095238095238095","0.6095238095238095","0.6095238095238095","0.4740740740740741","0.4740740740740741","0.4740740740740741","0","0","0","0.9904548509970872","0.9904548509970872","0.9904548509970872","0.9988847206732232","0.9988847206732232","0.9988847206732232","20211.5","20208","20215","0.47058823529411764","0.47058823529411764","0.47058823529411764","0.5","0.5","0.5","0","0","0","0.5161290322580645","0.5161290322580645","0.5161290322580645","0.5614035087719299","0.5614035087719299","0.5614035087719299","0","0","0","0.17483593939884956","0.17483593939884956","0.17483593939884956","0.4930538014650164","0.4930538014650164","0.4930538014650164"
"35","20219.5","20216","20223","0.955223880597015","0.955223880597015","0.955223880597015","0.8","0.8","0.8","0","0","0","0.9846153846153847","0.9846153846153847","0.9846153846153847","0.5818181818181819","0.5818181818181819","0.5818181818181819","0","0","0","0.9954517078391153","0.9954517078391153","0.9954517078391153","0.9963606955115244","0.9963606955115244","0.9963606955115244","20219.5","20216","20223","0.4025157232704403","0.4025157232704403","0.4025157232704403","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0","0.4539007092198582","0.4539007092198582","0.4539007092198582","0.7111111111111111","0.7111111111111111","0.7111111111111111","0","0","0","0.15268552685526854","0.15268552685526854","0.15268552685526854","0.4880982209972438","0.4880982209972438","0.4880982209972438"
"36","20227.5","20224","20231","0.7191011235955056","0.7191011235955056","0.7191011235955056","0.03225806451612903","0.03225806451612903","0.03225806451612903","0","0","0","0.9142857142857143","0.9142857142857143","0.9142857142857143","0.02985074626865672","0.02985074626865672","0.02985074626865672","0","0","0","0.9961054523666867","0.9961054523666867","0.9961054523666867","0.9833569405099151","0.9833569405099151","0.9833569405099151","20227.5","20224","20231","0.37647058823529417","0.37647058823529417","0.37647058823529417","0.03278688524590164","0.03278688524590164","0.03278688524590164","0","0","0","0.4444444444444445","0.4444444444444445","0.4444444444444445","0.04878048780487806","0.04878048780487806","0.04878048780487806","0","0","0","0.12326656394453006","0.12326656394453006","0.12326656394453006","0.30859244399866265","0.30859244399866265","0.30859244399866265"
"37","20235.5","20232","20239","0.39560439560439553","0.39560439560439553","0.39560439560439553","0.45925925925925926","0.45925925925925926","0.45925925925925926","0","0","0","0.4927536231884058","0.4927536231884058","0.4927536231884058","0.4025974025974026","0.4025974025974026","0.4025974025974026","0","0","0","0.9880834160873883","0.9880834160873883","0.9880834160873883","0.972215269086358","0.972215269086358","0.972215269086358","20235.5","20232","20239","0.2482758620689655","0.2482758620689655","0.2482758620689655","0.5344827586206896","0.5344827586206896","0.5344827586206896","0","0","0","0.5","0.5","0.5","0.631578947368421","0.631578947368421","0.631578947368421","0","0","0","0.2676620538965768","0.2676620538965768","0.2676620538965768","0.24637865311308768","0.24637865311308768","0.24637865311308768"
"38","20243.5","20240","20247","0.5245901639344263","0.5245901639344263","0.5245901639344263","0.7191011235955056","0.7191011235955056","0.7191011235955056","0","0","0","0.5663716814159292","0.5663716814159292","0.5663716814159292","0.5765765765765766","0.5765765765765766","0.5765765765765766","0","0","0","0.9932053175775479","0.9932053175775479","0.9932053175775479","0.9990243902439024","0.9990243902439024","0.9990243902439024","20243.5","20240","20247","0.5161290322580645","0.5161290322580645","0.5161290322580645","0.7901234567901235","0.7901234567901235","0.7901234567901235","0","0","0","0.8648648648648648","0.8648648648648648","0.8648648648648648","0.7111111111111111","0.7111111111111111","0.7111111111111111","0","0","0","0.23305249513933896","0.23305249513933896","0.23305249513933896","0.3024760999940621","0.3024760999940621","0.3024760999940621"
"39","20251.5","20248","20255","0.7529411764705882","0.7529411764705882","0.7529411764705882","0.6037735849056604","0.6037735849056604","0.6037735849056604","0","0","0","0.888888888888889","0.888888888888889","0.888888888888889","0.5245901639344263","0.5245901639344263","0.5245901639344263","0","0","0","0.9949867295782955","0.9949867295782955","0.9949867295782955","0.9986346791496002","0.9986346791496002","0.9986346791496002","20251.5","20248","20255","0.6274509803921569","0.6274509803921569","0.6274509803921569","0.41025641025641024","0.41025641025641024","0.41025641025641024","0","0","0","0.7191011235955056","0.7191011235955056","0.7191011235955056","0.4539007092198582","0.4539007092198582","0.4539007092198582","0","0","0","0.15451224462183738","0.15451224462183738","0.15451224462183738","0.28888888888888886","0.28888888888888886","0.28888888888888886"
"40","20259.5","20256","20263","0.6799999999999999","0.6799999999999999","0.6799999999999999","0.4736842105263158","0.4736842105263158","0.4736842105263158","0","0","0","0.7234042553191489","0.7234042553191489","0.7234042553191489","0.34","0.34","0.34","0","0","0","0.9923371647509579","0.9923371647509579","0.9923371647509579","0.9536930730960581","0.9536930730960581","0.9536930730960581","20259.5","20256","20263","0.40476190476190477","0.40476190476190477","0.40476190476190477","0.3008849557522124","0.3008849557522124","0.3008849557522124","0","0","0","0.6296296296296297","0.6296296296296297","0.6296296296296297","0.3578947368421052","0.3578947368421052","0.3578947368421052","0","0","0","0.11877828054298643","0.11877828054298643","0.11877828054298643","0.15480405322915394","0.15480405322915394","0.15480405322915394"
"41","20267.5","20264","20271","0.8372093023255813","0.8372093023255813","0.8372093023255813","0.7710843373493976","0.7710843373493976","0.7710843373493976","0","0","0","0.878048780487805","0.878048780487805","0.878048780487805","0.6153846153846153","0.6153846153846153","0.6153846153846153","0","0","0","0.9962979416555604","0.9962979416555604","0.9962979416555604","0.9991742361684558","0.9991742361684558","0.9991742361684558","20267.5","20264","20271","0.5538461538461539","0.5538461538461539","0.5538461538461539","0.5079365079365079","0.5079365079365079","0.5079365079365079","0","0","0","0.6428571428571429","0.6428571428571429","0.6428571428571429","0.5203252032520326","0.5203252032520326","0.5203252032520326","0","0","0","0.055502392344497616","0.055502392344497616","0.055502392344497616","0.554903758020165","0.554903758020165","0.554903758020165"
"42","20275.5","20272","20279","0.9846153846153847","0.9846153846153847","0.9846153846153847","0.6336633663366337","0.6336633663366337","0.6336633663366337","0","0","0","1","1","1","0.47761194029850745","0.47761194029850745","0.47761194029850745","0","0","0","0.9942857142857142","0.9942857142857142","0.9942857142857142","1","1","1","20275.5","20272","20279","0.9014084507042254","0.9014084507042254","0.9014084507042254","0.5161290322580645","0.5161290322580645","0.5161290322580645","0","0","0","1","1","1","0.5423728813559322","0.5423728813559322","0.5423728813559322","0","0","0","0.04122011541632317","0.04122011541632317","0.04122011541632317","0.5929340839576221","0.5929340839576221","0.5929340839576221"
"43","20283.5","20280","20287","0.955223880597015","0.955223880597015","0.955223880597015","0.3636363636363636","0.3636363636363636","0.3636363636363636","0","0","0","0.9696969696969697","0.9696969696969697","0.9696969696969697","0.2947368421052632","0.2947368421052632","0.2947368421052632","0","0","0","0.9971049682480387","0.9971049682480387","0.9971049682480387","0.9925817382544189","0.9925817382544189","0.9925817382544189","20283.5","20280","20287","0.7191011235955056","0.7191011235955056","0.7191011235955056","0.32941176470588235","0.32941176470588235","0.32941176470588235","0","0","0","0.810126582278481","0.810126582278481","0.810126582278481","0.3943661971830986","0.3943661971830986","0.3943661971830986","0","0","0","0.12615599371837374","0.12615599371837374","0.12615599371837374","0.5233528339886832","0.5233528339886832","0.5233528339886832"
"44","20291.5","20288","20295","0.4918032786885246","0.4918032786885246","0.4918032786885246","0.43902439024390244","0.43902439024390244","0.43902439024390244","0","0","0","0.6122448979591837","0.6122448979591837","0.6122448979591837","0.36538461538461536","0.36538461538461536","0.36538461538461536","0","0","0","0.984642210448662","0.984642210448662","0.984642210448662","0.8604282315622521","0.8604282315622521","0.8604282315622521","20291.5","20288","20295","0.5","0.5","0.5","0.5294117647058824","0.5294117647058824","0.5294117647058824","0","0","0","0.6521739130434783","0.6521739130434783","0.6521739130434783","0.5714285714285715","0.5714285714285715","0.5714285714285715","0","0","0","0.5612970512942068","0.5612970512942068","0.5612970512942068","0.18746131399770094","0.18746131399770094","0.18746131399770094"
"45","20299.5","20296","20303","0.5614035087719299","0.5614035087719299","0.5614035087719299","0.5614035087719299","0.5614035087719299","0.5614035087719299","0","0","0","0.653061224489796","0.653061224489796","0.653061224489796","0.5565217391304349","0.5565217391304349","0.5565217391304349","0","0","0","0.9924915666146759","0.9924915666146759","0.9924915666146759","0.9952483801295896","0.9952483801295896","0.9952483801295896","20299.5","20296","20303","0.6881720430107526","0.6881720430107526","0.6881720430107526","0.955223880597015","0.955223880597015","0.955223880597015","0","0","0","0.888888888888889","0.888888888888889","0.888888888888889","0.9846153846153847","0.9846153846153847","0.9846153846153847","0","0","0","0.31056505078766494","0.31056505078766494","0.31056505078766494","0.289649100742045","0.289649100742045","0.289649100742045"
"46","20307.5","20304","20311","0.9142857142857143","0.9142857142857143","0.9142857142857143","0.9014084507042254","0.9014084507042254","0.9014084507042254","0","0","0","0.9846153846153847","0.9846153846153847","0.9846153846153847","0.8311688311688311","0.8311688311688311","0.8311688311688311","0","0","0","0.998593935897898","0.998593935897898","0.998593935897898","0.9974025974025974","0.9974025974025974","0.9974025974025974","20307.5","20304","20311","0.5378151260504201","0.5378151260504201","0.5378151260504201","0.7901234567901235","0.7901234567901235","0.7901234567901235","0","0","0","0.6464646464646464","0.6464646464646464","0.6464646464646464","0.8311688311688311","0.8311688311688311","0.8311688311688311","0","0","0","0.060876850041887746","0.060876850041887746","0.060876850041887746","0.2561872909698996","0.2561872909698996","0.2561872909698996"
"47","20315.5","20312","20319","0.761904761904762","0.761904761904762","0.761904761904762","0.49350649350649356","0.49350649350649356","0.49350649350649356","0","0","0","0.9056603773584906","0.9056603773584906","0.9056603773584906","0.4042553191489362","0.4042553191489362","0.4042553191489362","0","0","0","0.9963758205689279","0.9963758205689279","0.9963758205689279","0.9842190016103058","0.9842190016103058","0.9842190016103058","20315.5","20312","20319","0.47058823529411764","0.47058823529411764","0.47058823529411764","0.5507246376811594","0.5507246376811594","0.5507246376811594","0","0","0","0.5925925925925926","0.5925925925925926","0.5925925925925926","0.7755102040816326","0.7755102040816326","0.7755102040816326","0","0","0","0.3623487425416829","0.3623487425416829","0.3623487425416829","0.2142162987644037","0.2142162987644037","0.2142162987644037"
"48","20323.5","20320","20327","0.846153846153846","0.846153846153846","0.846153846153846","0.5378151260504201","0.5378151260504201","0.5378151260504201","0","0","0","0.9777777777777777","0.9777777777777777","0.9777777777777777","0.378698224852071","0.378698224852071","0.378698224852071","0","0","0","0.9932711253206439","0.9932711253206439","0.9932711253206439","0.9977595220313666","0.9977595220313666","0.9977595220313666","20323.5","20320","20327","0.33587786259541985","0.33587786259541985","0.33587786259541985","0.5663716814159292","0.5663716814159292","0.5663716814159292","0","0","0","0.4583333333333333","0.4583333333333333","0.4583333333333333","0.5079365079365079","0.5079365079365079","0.5079365079365079","0","0","0","0.604770982533876","0.604770982533876","0.604770982533876","0.4186447316882099","0.4186447316882099","0.4186447316882099"
"49","20331.5","20328","20335","0.5079365079365079","0.5079365079365079","0.5079365079365079","0.463768115942029","0.463768115942029","0.463768115942029","0","0","0","0.6037735849056604","0.6037735849056604","0.6037735849056604","0.4","0.4","0.4","0","0","0","0.9896267131066858","0.9896267131066858","0.9896267131066858","1","1","1","20331.5","20328","20335","0.3316062176165803","0.3316062176165803","0.3316062176165803","0.4383561643835616","0.4383561643835616","0.4383561643835616","0","0","0","0.5039370078740157","0.5039370078740157","0.5039370078740157","0.378698224852071","0.378698224852071","0.378698224852071","0","0","0","0.16489032524238467","0.16489032524238467","0.16489032524238467","0.32619402130340164","0.32619402130340164","0.32619402130340164"
"50","20339.5","20336","20343","0.5039370078740157","0.5039370078740157","0.5039370078740157","0.48076923076923084","0.48076923076923084","0.48076923076923084","0","0","0","0.7804878048780487","0.7804878048780487","0.7804878048780487","0.45714285714285713","0.45714285714285713","0.45714285714285713","0","0","0","0.9919216096940684","0.9919216096940684","0.9919216096940684","0.9872355944566009","0.9872355944566009","0.9872355944566009","20339.5","20336","20343","0.3368421052631579","0.3368421052631579","0.3368421052631579","0.42016806722689076","0.42016806722689076","0.42016806722689076","0","0","0","0.4","0.4","0.4","0.4033613445378152","0.4033613445378152","0.4033613445378152","0","0","0","0.05019891500904159","0.05019891500904159","0.05019891500904159","0.29834860371975636","0.29834860371975636","0.29834860371975636"
"51","20347.5","20344","20351","0.2597402597402597","0.2597402597402597","0.2597402597402597","0.5641025641025641","0.5641025641025641","0.5641025641025641","0","0","0","0.3125","0.3125","0.3125","0.48888888888888893","0.48888888888888893","0.48888888888888893","0","0","0","0.9939278160605854","0.9939278160605854","0.9939278160605854","0.9897248922770965","0.9897248922770965","0.9897248922770965","20347.5","20344","20351","0.16666666666666669","0.16666666666666669","0.16666666666666669","0.4583333333333333","0.4583333333333333","0.4583333333333333","0","0","0","0.20618556701030927","0.20618556701030927","0.20618556701030927","0.4782608695652174","0.4782608695652174","0.4782608695652174","0","0","0","0.05291633676431776","0.05291633676431776","0.05291633676431776","0.17436618068973592","0.17436618068973592","0.17436618068973592"
