training_step,sso01-adamw-lr5e-5-base-291mo307 - _step,sso01-adamw-lr5e-5-base-291mo307 - _step__MIN,sso01-adamw-lr5e-5-base-291mo307 - _step__MAX,eps1e-8,sso01-adamw-lr5e-5-base-291mo307 - training/f1_score-EEE__MIN,sso01-adamw-lr5e-5-base-291mo307 - training/f1_score-EEE__MAX,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - _step,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - _step__MIN,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - _step__MAX,eps1e-6,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - training/f1_score-EEE__MIN,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - training/f1_score-EEE__MAX
6365,66179,66179,66179,0.996887506,0.996887506,0.996887506,66179,66179,66179,0.904687337,0.904687337,0.904687337
6366,66188,66188,66188,0.99162663,0.99162663,0.99162663,66188,66188,66188,0.844361371,0.844361371,0.844361371
6367,66197,66197,66197,0.989157631,0.989157631,0.989157631,66197,66197,66197,0.886221605,0.886221605,0.886221605
6368,66206,66206,66206,0.994954046,0.994954046,0.994954046,66206,66206,66206,0.934542654,0.934542654,0.934542654
6369,66215,66215,66215,0.984959776,0.984959776,0.984959776,66215,66215,66215,0.882489242,0.882489242,0.882489242
6370,66224,66224,66224,0.99350415,0.99350415,0.99350415,66224,66224,66224,0.898734177,0.898734177,0.898734177
6371,66233,66233,66233,0.995860927,0.995860927,0.995860927,66233,66233,66233,0.880639634,0.880639634,0.880639634
6372,66242,66242,66242,0.982226144,0.982226144,0.982226144,66242,66242,66242,0.887481734,0.887481734,0.887481734
6373,66251,66251,66251,0.990748689,0.990748689,0.990748689,66251,66251,66251,0.897657658,0.897657658,0.897657658
6374,66260,66260,66260,0.993757551,0.993757551,0.993757551,66260,66260,66260,0.903046027,0.903046027,0.903046027
6375,66269,66269,66269,0.987876164,0.987876164,0.987876164,66269,66269,66269,0.901776385,0.901776385,0.901776385
6376,66278,66278,66278,0.984765625,0.984765625,0.984765625,66278,66278,66278,0.865577889,0.865577889,0.865577889
6377,66287,66287,66287,0.985301978,0.985301978,0.985301978,66287,66287,66287,0.848985542,0.848985542,0.848985542
6378,66296,66296,66296,0.987341772,0.987341772,0.987341772,66296,66296,66296,0.814447439,0.814447439,0.814447439
6379,66305,66305,66305,0.989554592,0.989554592,0.989554592,66305,66305,66305,0.884798535,0.884798535,0.884798535
6380,66314,66314,66314,0.995733091,0.995733091,0.995733091,66314,66314,66314,0.892426992,0.892426992,0.892426992
6381,66323,66323,66323,0.981198178,0.981198178,0.981198178,66323,66323,66323,0.809647718,0.809647718,0.809647718
6382,66332,66332,66332,0.982873801,0.982873801,0.982873801,66332,66332,66332,0.868368479,0.868368479,0.868368479
6383,66341,66341,66341,0.990540868,0.990540868,0.990540868,66341,66341,66341,0.897614084,0.897614084,0.897614084
6384,66350,66350,66350,0.974002689,0.974002689,0.974002689,66350,66350,66350,0.867206478,0.867206478,0.867206478
6385,66359,66359,66359,0.993168433,0.993168433,0.993168433,66359,66359,66359,0.882577826,0.882577826,0.882577826
6386,66368,66368,66368,0.97812027,0.97812027,0.97812027,66368,66368,66368,0.883255165,0.883255165,0.883255165
6387,66377,66377,66377,0.991935484,0.991935484,0.991935484,66377,66377,66377,0.916504434,0.916504434,0.916504434
6388,66386,66386,66386,0.989763276,0.989763276,0.989763276,66386,66386,66386,0.863697447,0.863697447,0.863697447
6389,66395,66395,66395,0.990540818,0.990540818,0.990540818,66395,66395,66395,0.915198451,0.915198451,0.915198451
6390,66404,66404,66404,0.996480385,0.996480385,0.996480385,66404,66404,66404,0.902662094,0.902662094,0.902662094
6391,66413,66413,66413,0.991726882,0.991726882,0.991726882,66413,66413,66413,0.919577579,0.919577579,0.919577579
6392,66422,66422,66422,0.995575221,0.995575221,0.995575221,66422,66422,66422,0.860495177,0.860495177,0.860495177
6393,66431,66431,66431,0.988887436,0.988887436,0.988887436,66431,66431,66431,0.842910102,0.842910102,0.842910102
6394,66440,66440,66440,0.990823382,0.990823382,0.990823382,66440,66440,66440,0.895940271,0.895940271,0.895940271
6395,66449,66449,66449,0.983667622,0.983667622,0.983667622,66449,66449,66449,0.872431278,0.872431278,0.872431278
6396,66458,66458,66458,0.98893886,0.98893886,0.98893886,66458,66458,66458,0.881882671,0.881882671,0.881882671
6397,66467,66467,66467,0.992336699,0.992336699,0.992336699,66467,66467,66467,0.930238011,0.930238011,0.930238011
6398,66476,66476,66476,0.989478348,0.989478348,0.989478348,66476,66476,66476,0.873532441,0.873532441,0.873532441
6399,66485,66485,66485,0.991524558,0.991524558,0.991524558,66485,66485,66485,0.918743867,0.918743867,0.918743867
6400,66494,66494,66494,0.994945464,0.994945464,0.994945464,66494,66494,66494,0.899149858,0.899149858,0.899149858
6401,66503,66503,66503,0.990274529,0.990274529,0.990274529,66503,66503,66503,0.912334959,0.912334959,0.912334959
6402,66512,66512,66512,0.991792066,0.991792066,0.991792066,66512,66512,66512,0.865962122,0.865962122,0.865962122
6403,66521,66521,66521,0.993360513,0.993360513,0.993360513,66521,66521,66521,0.891067773,0.891067773,0.891067773
6404,66530,66530,66530,0.991927825,0.991927825,0.991927825,66530,66530,66530,0.896005282,0.896005282,0.896005282
6405,66539,66539,66539,0.984994138,0.984994138,0.984994138,66539,66539,66539,0.89906157,0.89906157,0.89906157
6406,66548,66548,66548,0.984038215,0.984038215,0.984038215,66548,66548,66548,0.837874236,0.837874236,0.837874236
6407,66557,66557,66557,0.995158362,0.995158362,0.995158362,66557,66557,66557,0.89962406,0.89962406,0.89962406
6408,66566,66566,66566,0.994387182,0.994387182,0.994387182,66566,66566,66566,0.923136571,0.923136571,0.923136571
6409,66575,66575,66575,0.994442628,0.994442628,0.994442628,66575,66575,66575,0.910961007,0.910961007,0.910961007
6410,66584,66584,66584,0.994086657,0.994086657,0.994086657,66584,66584,66584,0.939193382,0.939193382,0.939193382
6411,66593,66593,66593,0.986266369,0.986266369,0.986266369,66593,66593,66593,0.891872792,0.891872792,0.891872792
6412,66602,66602,66602,0.9858674,0.9858674,0.9858674,66602,66602,66602,0.880553339,0.880553339,0.880553339
6413,66611,66611,66611,0.991748952,0.991748952,0.991748952,66611,66611,66611,0.864082557,0.864082557,0.864082557
6414,66620,66620,66620,0.987733906,0.987733906,0.987733906,66620,66620,66620,0.879499218,0.879499218,0.879499218
6415,66629,66629,66629,0.990505716,0.990505716,0.990505716,66629,66629,66629,0.914682723,0.914682723,0.914682723
6416,66638,66638,66638,0.993201754,0.993201754,0.993201754,66638,66638,66638,0.911907271,0.911907271,0.911907271
6417,66647,66647,66647,0.989003276,0.989003276,0.989003276,66647,66647,66647,0.887562405,0.887562405,0.887562405
6418,66656,66656,66656,0.985599274,0.985599274,0.985599274,66656,66656,66656,0.846870839,0.846870839,0.846870839
6419,66665,66665,66665,0.989289192,0.989289192,0.989289192,66665,66665,66665,0.859294762,0.859294762,0.859294762
6420,66674,66674,66674,0.989718009,0.989718009,0.989718009,66674,66674,66674,0.858681023,0.858681023,0.858681023
6421,66683,66683,66683,0.984514184,0.984514184,0.984514184,66683,66683,66683,0.887831232,0.887831232,0.887831232
6422,66692,66692,66692,0.980652145,0.980652145,0.980652145,66692,66692,66692,0.86165524,0.86165524,0.86165524
6423,66701,66701,66701,0.982862331,0.982862331,0.982862331,66701,66701,66701,0.861025324,0.861025324,0.861025324
6424,66710,66710,66710,0.995289684,0.995289684,0.995289684,66710,66710,66710,0.846466809,0.846466809,0.846466809
6425,66719,66719,66719,0.981248621,0.981248621,0.981248621,66719,66719,66719,0.856598093,0.856598093,0.856598093
6426,66728,66728,66728,0.983292694,0.983292694,0.983292694,66728,66728,66728,0.905361954,0.905361954,0.905361954
6427,66737,66737,66737,0.994053065,0.994053065,0.994053065,66737,66737,66737,0.906714832,0.906714832,0.906714832
6428,66746,66746,66746,0.981175456,0.981175456,0.981175456,66746,66746,66746,0.840952502,0.840952502,0.840952502
6429,66755,66755,66755,0.990162618,0.990162618,0.990162618,66755,66755,66755,0.927442317,0.927442317,0.927442317
6430,66764,66764,66764,0.99255004,0.99255004,0.99255004,66764,66764,66764,0.916371009,0.916371009,0.916371009
6431,66773,66773,66773,0.989058607,0.989058607,0.989058607,66773,66773,66773,0.917713568,0.917713568,0.917713568
6432,66782,66782,66782,0.988948015,0.988948015,0.988948015,66782,66782,66782,0.880370788,0.880370788,0.880370788
6433,66791,66791,66791,0.991860791,0.991860791,0.991860791,66791,66791,66791,0.918024126,0.918024126,0.918024126
6434,66800,66800,66800,0.988081797,0.988081797,0.988081797,66800,66800,66800,0.869857457,0.869857457,0.869857457
6435,66809,66809,66809,0.993160055,0.993160055,0.993160055,66809,66809,66809,0.908364363,0.908364363,0.908364363
6436,66818,66818,66818,0.996594529,0.996594529,0.996594529,66818,66818,66818,0.915545436,0.915545436,0.915545436
6437,66827,66827,66827,0.992109777,0.992109777,0.992109777,66827,66827,66827,0.88482906,0.88482906,0.88482906
6438,66836,66836,66836,0.986165492,0.986165492,0.986165492,66836,66836,66836,0.90625384,0.90625384,0.90625384
6439,66845,66845,66845,0.991061696,0.991061696,0.991061696,66845,66845,66845,0.879023078,0.879023078,0.879023078
6440,66854,66854,66854,0.985564466,0.985564466,0.985564466,66854,66854,66854,0.90478424,0.90478424,0.90478424
6441,66863,66863,66863,0.994708995,0.994708995,0.994708995,66863,66863,66863,0.85359589,0.85359589,0.85359589
6442,66872,66872,66872,0.989697802,0.989697802,0.989697802,66872,66872,66872,0.908591409,0.908591409,0.908591409
6443,66881,66881,66881,0.98782344,0.98782344,0.98782344,66881,66881,66881,0.902322688,0.902322688,0.902322688
6444,66890,66890,66890,0.989468528,0.989468528,0.989468528,66890,66890,66890,0.895096921,0.895096921,0.895096921
6445,66899,66899,66899,0.995086442,0.995086442,0.995086442,66899,66899,66899,0.888813387,0.888813387,0.888813387
6446,66908,66908,66908,0.99112351,0.99112351,0.99112351,66908,66908,66908,0.863920389,0.863920389,0.863920389
6447,66917,66917,66917,0.992676768,0.992676768,0.992676768,66917,66917,66917,0.895449242,0.895449242,0.895449242
6448,66926,66926,66926,0.99467638,0.99467638,0.99467638,66926,66926,66926,0.93046753,0.93046753,0.93046753
6449,66935,66935,66935,0.989588624,0.989588624,0.989588624,66935,66935,66935,0.898223716,0.898223716,0.898223716
6450,66944,66944,66944,0.978110734,0.978110734,0.978110734,66944,66944,66944,0.859181934,0.859181934,0.859181934
6451,66953,66953,66953,0.9909873,0.9909873,0.9909873,66953,66953,66953,0.884935438,0.884935438,0.884935438
6452,66962,66962,66962,0.987563817,0.987563817,0.987563817,66962,66962,66962,0.865712508,0.865712508,0.865712508
6453,66971,66971,66971,0.994015092,0.994015092,0.994015092,66971,66971,66971,0.896342204,0.896342204,0.896342204
6454,66980,66980,66980,0.995973154,0.995973154,0.995973154,66980,66980,66980,0.908033381,0.908033381,0.908033381
6455,66989,66989,66989,0.992591286,0.992591286,0.992591286,66989,66989,66989,0.8830329,0.8830329,0.8830329
6456,66998,66998,66998,0.990573449,0.990573449,0.990573449,66998,66998,66998,0.877511498,0.877511498,0.877511498
6457,67007,67007,67007,0.992873611,0.992873611,0.992873611,67007,67007,67007,0.852874433,0.852874433,0.852874433
6458,67016,67016,67016,0.989499831,0.989499831,0.989499831,67016,67016,67016,0.842473004,0.842473004,0.842473004
6459,67025,67025,67025,0.979856261,0.979856261,0.979856261,67025,67025,67025,0.859018854,0.859018854,0.859018854
6460,67034,67034,67034,0.986873252,0.986873252,0.986873252,67034,67034,67034,0.885519487,0.885519487,0.885519487
6461,67043,67043,67043,0.992594206,0.992594206,0.992594206,67043,67043,67043,0.910346271,0.910346271,0.910346271
6462,67052,67052,67052,0.988259849,0.988259849,0.988259849,67052,67052,67052,0.831031308,0.831031308,0.831031308
6463,67061,67061,67061,0.988680126,0.988680126,0.988680126,67061,67061,67061,0.850652797,0.850652797,0.850652797
6464,67070,67070,67070,0.987600819,0.987600819,0.987600819,67070,67070,67070,0.83656148,0.83656148,0.83656148
6465,67079,67079,67079,0.995151404,0.995151404,0.995151404,67079,67079,67079,0.909887798,0.909887798,0.909887798
6466,67088,67088,67088,0.990496084,0.990496084,0.990496084,67088,67088,67088,0.87617421,0.87617421,0.87617421
6467,67097,67097,67097,0.991064007,0.991064007,0.991064007,67097,67097,67097,0.897899365,0.897899365,0.897899365
6468,67106,67106,67106,0.993106467,0.993106467,0.993106467,67106,67106,67106,0.867670683,0.867670683,0.867670683
6469,67115,67115,67115,0.990132563,0.990132563,0.990132563,67115,67115,67115,0.921486021,0.921486021,0.921486021
6470,67124,67124,67124,0.987813022,0.987813022,0.987813022,67124,67124,67124,0.892873493,0.892873493,0.892873493
6471,67133,67133,67133,0.985918453,0.985918453,0.985918453,67133,67133,67133,0.888479084,0.888479084,0.888479084
6472,67142,67142,67142,0.993818681,0.993818681,0.993818681,67142,67142,67142,0.903783959,0.903783959,0.903783959
6473,67151,67151,67151,0.986710963,0.986710963,0.986710963,67151,67151,67151,0.863809333,0.863809333,0.863809333
6474,67160,67160,67160,0.991141732,0.991141732,0.991141732,67160,67160,67160,0.860878091,0.860878091,0.860878091
6475,67169,67169,67169,0.991054241,0.991054241,0.991054241,67169,67169,67169,0.893377984,0.893377984,0.893377984
6476,67178,67178,67178,0.993514229,0.993514229,0.993514229,67178,67178,67178,0.862764388,0.862764388,0.862764388
6477,67187,67187,67187,0.990201475,0.990201475,0.990201475,67187,67187,67187,0.903903595,0.903903595,0.903903595
6478,67196,67196,67196,0.994239737,0.994239737,0.994239737,67196,67196,67196,0.934870008,0.934870008,0.934870008
6479,67205,67205,67205,0.991405906,0.991405906,0.991405906,67205,67205,67205,0.881434472,0.881434472,0.881434472
6480,67214,67214,67214,0.991494046,0.991494046,0.991494046,67214,67214,67214,0.868603292,0.868603292,0.868603292
6481,67223,67223,67223,0.989783316,0.989783316,0.989783316,67223,67223,67223,0.856709168,0.856709168,0.856709168
6482,67232,67232,67232,0.982634917,0.982634917,0.982634917,67232,67232,67232,0.889324576,0.889324576,0.889324576
6483,67241,67241,67241,0.98251497,0.98251497,0.98251497,67241,67241,67241,0.872501111,0.872501111,0.872501111
6484,67250,67250,67250,0.986726092,0.986726092,0.986726092,67250,67250,67250,0.864490954,0.864490954,0.864490954
6485,67259,67259,67259,0.995677504,0.995677504,0.995677504,67259,67259,67259,0.890922139,0.890922139,0.890922139
6486,67268,67268,67268,0.994260593,0.994260593,0.994260593,67268,67268,67268,0.900768535,0.900768535,0.900768535
6487,67277,67277,67277,0.993894505,0.993894505,0.993894505,67277,67277,67277,0.910050878,0.910050878,0.910050878
6488,67286,67286,67286,0.9965674,0.9965674,0.9965674,67286,67286,67286,0.937376637,0.937376637,0.937376637
6489,67295,67295,67295,0.993875766,0.993875766,0.993875766,67295,67295,67295,0.855776892,0.855776892,0.855776892
6490,67304,67304,67304,0.985551003,0.985551003,0.985551003,67304,67304,67304,0.878029079,0.878029079,0.878029079
6491,67313,67313,67313,0.991195461,0.991195461,0.991195461,67313,67313,67313,0.889684288,0.889684288,0.889684288
6492,67322,67322,67322,0.988667271,0.988667271,0.988667271,67322,67322,67322,0.898303299,0.898303299,0.898303299
6493,67331,67331,67331,0.994280588,0.994280588,0.994280588,67331,67331,67331,0.923697336,0.923697336,0.923697336
6494,67340,67340,67340,0.990387597,0.990387597,0.990387597,67340,67340,67340,0.909790344,0.909790344,0.909790344
6495,67349,67349,67349,0.995411501,0.995411501,0.995411501,67349,67349,67349,0.889108023,0.889108023,0.889108023
6496,67358,67358,67358,0.989134372,0.989134372,0.989134372,67358,67358,67358,0.863851351,0.863851351,0.863851351
6497,67367,67367,67367,0.982490272,0.982490272,0.982490272,67367,67367,67367,0.851145038,0.851145038,0.851145038
6498,67376,67376,67376,0.994171095,0.994171095,0.994171095,67376,67376,67376,0.897419661,0.897419661,0.897419661
6499,67385,67385,67385,0.992740296,0.992740296,0.992740296,67385,67385,67385,0.894250605,0.894250605,0.894250605
6500,67394,67394,67394,0.986681673,0.986681673,0.986681673,67394,67394,67394,0.899298687,0.899298687,0.899298687
6501,67403,67403,67403,0.991721681,0.991721681,0.991721681,67403,67403,67403,0.90170898,0.90170898,0.90170898
6502,67412,67412,67412,0.989823678,0.989823678,0.989823678,67412,67412,67412,0.913971227,0.913971227,0.913971227
6503,67421,67421,67421,0.988635059,0.988635059,0.988635059,67421,67421,67421,0.784751188,0.784751188,0.784751188
6504,67430,67430,67430,0.993790127,0.993790127,0.993790127,67430,67430,67430,0.897336897,0.897336897,0.897336897
6505,67439,67439,67439,0.988617886,0.988617886,0.988617886,67439,67439,67439,0.87340824,0.87340824,0.87340824
6506,67448,67448,67448,0.991700362,0.991700362,0.991700362,67448,67448,67448,0.912206002,0.912206002,0.912206002
6507,67457,67457,67457,0.989738806,0.989738806,0.989738806,67457,67457,67457,0.892712329,0.892712329,0.892712329
6508,67466,67466,67466,0.997024491,0.997024491,0.997024491,67466,67466,67466,0.927180168,0.927180168,0.927180168
6509,67475,67475,67475,0.991451118,0.991451118,0.991451118,67475,67475,67475,0.907488073,0.907488073,0.907488073
6510,67484,67484,67484,0.993762143,0.993762143,0.993762143,67484,67484,67484,0.869516832,0.869516832,0.869516832
6511,67493,67493,67493,0.981642077,0.981642077,0.981642077,67493,67493,67493,0.863244353,0.863244353,0.863244353
6512,67502,67502,67502,0.995391705,0.995391705,0.995391705,67502,67502,67502,0.893476318,0.893476318,0.893476318
6513,67511,67511,67511,0.992338405,0.992338405,0.992338405,67511,67511,67511,0.901141068,0.901141068,0.901141068
6514,67520,67520,67520,0.990481298,0.990481298,0.990481298,67520,67520,67520,0.876715779,0.876715779,0.876715779
6515,67529,67529,67529,0.988088612,0.988088612,0.988088612,67529,67529,67529,0.864295125,0.864295125,0.864295125
6516,67538,67538,67538,0.985690032,0.985690032,0.985690032,67538,67538,67538,0.85733289,0.85733289,0.85733289
6517,67547,67547,67547,0.99372105,0.99372105,0.99372105,67547,67547,67547,0.903120185,0.903120185,0.903120185
6518,67556,67556,67556,0.995582021,0.995582021,0.995582021,67556,67556,67556,0.929946818,0.929946818,0.929946818
6519,67565,67565,67565,0.993381941,0.993381941,0.993381941,67565,67565,67565,0.901878033,0.901878033,0.901878033
6520,67574,67574,67574,0.996266916,0.996266916,0.996266916,67574,67574,67574,0.860260176,0.860260176,0.860260176
6521,67583,67583,67583,0.991193441,0.991193441,0.991193441,67583,67583,67583,0.911370431,0.911370431,0.911370431
6522,67592,67592,67592,0.982322958,0.982322958,0.982322958,67592,67592,67592,0.86211353,0.86211353,0.86211353
6523,67601,67601,67601,0.975643981,0.975643981,0.975643981,67601,67601,67601,0.863903121,0.863903121,0.863903121
6524,67610,67610,67610,0.983573718,0.983573718,0.983573718,67610,67610,67610,0.875184638,0.875184638,0.875184638
6525,67619,67619,67619,0.986273164,0.986273164,0.986273164,67619,67619,67619,0.90540687,0.90540687,0.90540687
6526,67628,67628,67628,0.991005291,0.991005291,0.991005291,67628,67628,67628,0.939905701,0.939905701,0.939905701
6527,67637,67637,67637,0.985226333,0.985226333,0.985226333,67637,67637,67637,0.868961025,0.868961025,0.868961025
