validation_step,sso01-adamw-lr5e-5-base.lin1-2w1boplw - _step,sso01-adamw-lr5e-5-base.lin1-2w1boplw - _step__MIN,sso01-adamw-lr5e-5-base.lin1-2w1boplw - _step__MAX,lin1-Eii,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-Eii__MIN,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-Eii__MAX,lin1-iEE,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-iEE__MIN,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-iEE__MAX,lin1-iEi,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-iEi__MIN,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-iEi__MAX,lin1-EEi,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-EEi__MIN,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-EEi__MAX,lin1-iiE,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-iiE__MIN,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-iiE__MAX,lin1-EiE,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-EiE__MIN,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-EiE__MAX,lin1-iii,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-iii__MIN,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-iii__MAX,lin1-EEE,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-EEE__MIN,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-EEE__MAX,lin1-loss,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/loss__MIN,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/loss__MAX,sso01-adamw-lr5e-5-base-291mo307 - _step,sso01-adamw-lr5e-5-base-291mo307 - _step__MIN,sso01-adamw-lr5e-5-base-291mo307 - _step__MAX,base-Eii,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-Eii__MIN,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-Eii__MAX,base-iEE,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iEE__MIN,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iEE__MAX,base-iEi,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iEi__MIN,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iEi__MAX,base-EEi,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EEi__MIN,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EEi__MAX,base-iiE,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iiE__MIN,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iiE__MAX,base-EiE,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EiE__MIN,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EiE__MAX,base-iii,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iii__MIN,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iii__MAX,base-EEE,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EEE__MIN,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EEE__MAX,base-loss,sso01-adamw-lr5e-5-base-291mo307 - validation/loss__MIN,sso01-adamw-lr5e-5-base-291mo307 - validation/loss__MAX
1180,69271.07692,69268,69275,0.984615385,0.984615385,0.984615385,0.8,0.8,0.8,0,0,0,1,1,1,0.876712329,0.876712329,0.876712329,0,0,0,0.995193388,0.995193388,0.995193388,0.986825161,0.986825161,0.986825161,40.92485428,40.92485428,40.92485428,69271.41667,69268,69275,0.96969697,0.96969697,0.96969697,0.790123457,0.790123457,0.790123457,0,0,0,0.942857143,0.942857143,0.942857143,0.853333333,0.853333333,0.853333333,0,0,0,0.984191829,0.984191829,0.984191829,0.960724461,0.960724461,0.960724461,41.14000702,41.14000702,41.14000702
1181,69279.9,69276,69283,1,1,1,0.984615385,0.984615385,0.984615385,0,0,0,1,1,1,1,1,1,0,0,0,0.999648753,0.999648753,0.999648753,0.999271365,0.999271365,0.999271365,40.77183533,40.77183533,40.77183533,69279.42857,69276,69283,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0.999692672,0.999692672,0.999692672,0.999271365,0.999271365,0.999271365,40.77177811,40.77177811,40.77177811
1182,69287.46154,69284,69291,1,1,1,0.955223881,0.955223881,0.955223881,0,0,0,1,1,1,0.941176471,0.941176471,0.941176471,0,0,0,0.999385156,0.999385156,0.999385156,0.999271365,0.999271365,0.999271365,40.77408218,40.77408218,40.77408218,69288.09091,69284,69291,0.96969697,0.96969697,0.96969697,0.901408451,0.901408451,0.901408451,0,0,0,0.941176471,0.941176471,0.941176471,0.901408451,0.901408451,0.901408451,0,0,0,0.999385156,0.999385156,0.999385156,0.998540755,0.998540755,0.998540755,40.7833252,40.7833252,40.7833252
1183,69295.6,69292,69299,0.927536232,0.927536232,0.927536232,0.555555556,0.555555556,0.555555556,0,0,0,0.984615385,0.984615385,0.984615385,0.588235294,0.588235294,0.588235294,0,0,0,0.998885256,0.998885256,0.998885256,0.993703904,0.993703904,0.993703904,40.8026123,40.8026123,40.8026123,69295.85714,69292,69299,0.719101124,0.719101124,0.719101124,0.285714286,0.285714286,0.285714286,0,0,0,0.820512821,0.820512821,0.820512821,0.37037037,0.37037037,0.37037037,0,0,0,0.997730908,0.997730908,0.997730908,0.989869754,0.989869754,0.989869754,40.86196518,40.86196518,40.86196518
1184,69303.21429,69300,69307,0.87804878,0.87804878,0.87804878,0.909090909,0.909090909,0.909090909,0,0,0,0.9,0.9,0.9,0.923076923,0.923076923,0.923076923,0,0,0,0.999192104,0.999192104,0.999192104,0.996211164,0.996211164,0.996211164,40.79384613,40.79384613,40.79384613,69304,69300,69307,0.8,0.8,0.8,0.9375,0.9375,0.9375,0,0,0,0.87804878,0.87804878,0.87804878,0.923076923,0.923076923,0.923076923,0,0,0,0.99824216,0.99824216,0.99824216,0.990705853,0.990705853,0.990705853,40.80517197,40.80517197,40.80517197
1185,69311.33333,69308,69315,1,1,1,0.984615385,0.984615385,0.984615385,0,0,0,1,1,1,0.96969697,0.96969697,0.96969697,0,0,0,0.999888646,0.999888646,0.999888646,1,1,1,40.76959991,40.76959991,40.76959991,69311.66667,69308,69315,1,1,1,0.955223881,0.955223881,0.955223881,0,0,0,1,1,1,0.984615385,0.984615385,0.984615385,0,0,0,0.999851522,0.999851522,0.999851522,1,1,1,40.76998138,40.76998138,40.76998138
1186,69319.41667,69316,69323,1,1,1,0.888888889,0.888888889,0.888888889,0,0,0,1,1,1,0.853333333,0.853333333,0.853333333,0,0,0,0.999294336,0.999294336,0.999294336,1,1,1,40.77598572,40.77598572,40.77598572,69319.5,69316,69323,1,1,1,0.864864865,0.864864865,0.864864865,0,0,0,1,1,1,0.842105263,0.842105263,0.842105263,0,0,0,0.998438778,0.998438778,0.998438778,0.996336996,0.996336996,0.996336996,40.78573227,40.78573227,40.78573227
1187,69327.5,69324,69331,1,1,1,0.956521739,0.956521739,0.956521739,0,0,0,1,1,1,0.956521739,0.956521739,0.956521739,0,0,0,0.99979753,0.99979753,0.99979753,0.997882851,0.997882851,0.997882851,40.77444839,40.77444839,40.77444839,69327.53846,69324,69331,0.952380952,0.952380952,0.952380952,0.977777778,0.977777778,0.977777778,0,0,0,1,1,1,0.956521739,0.956521739,0.956521739,0,0,0,0.999561211,0.999561211,0.999561211,0.995774648,0.995774648,0.995774648,40.78013229,40.78013229,40.78013229
1188,69335.07692,69332,69339,0,0,0,0.984615385,0.984615385,0.984615385,0,0,0,0,0,0,0.984615385,0.984615385,0.984615385,0,0,0,0.998527588,0.998527588,0.998527588,0.993548387,0.993548387,0.993548387,40.84901047,40.84901047,40.84901047,69335.09091,69332,69339,0,0,0,0.984615385,0.984615385,0.984615385,0,0,0,0,0,0,0.96969697,0.96969697,0.96969697,0,0,0,0.999883725,0.999883725,0.999883725,0.997908575,0.997908575,0.997908575,40.7943573,40.7943573,40.7943573
1189,69343.75,69340,69347,0,0,0,1,1,1,0,0,0,0,0,0,0.984615385,0.984615385,0.984615385,0,0,0,0.999399399,0.999399399,0.999399399,0.999885819,0.999885819,0.999885819,40.77689362,40.77689362,40.77689362,69343.76923,69340,69347,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0.999933311,0.999933311,0.999933311,0.999543118,0.999543118,0.999543118,40.77919388,40.77919388,40.77919388
1190,69351.5,69348,69355,0.909090909,0.909090909,0.909090909,0.947368421,0.947368421,0.947368421,0,0,0,0.909090909,0.909090909,0.909090909,0.964285714,0.964285714,0.964285714,0,0,0,0.997222222,0.997222222,0.997222222,0.999513928,0.999513928,0.999513928,40.77933502,40.77933502,40.77933502,69351.57143,69348,69355,0.666666667,0.666666667,0.666666667,1,1,1,0,0,0,0.625,0.625,0.625,0.964285714,0.964285714,0.964285714,0,0,0,0.999133899,0.999133899,0.999133899,0.999625833,0.999625833,0.999625833,40.78171921,40.78171921,40.78171921
1191,69359.64286,69356,69363,0.984615385,0.984615385,0.984615385,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.999876146,0.999876146,0.999876146,0.998960054,0.998960054,0.998960054,40.79192734,40.79192734,40.79192734,69359.61538,69356,69363,0.955223881,0.955223881,0.955223881,0,0,0,0,0,0,0.955223881,0.955223881,0.955223881,0,0,0,0,0,0,0.999504337,0.999504337,0.999504337,0.999633297,0.999633297,0.999633297,40.78191376,40.78191376,40.78191376
1192,69367.64286,69364,69371,0.941176471,0.941176471,0.941176471,0,0,0,0,0,0,0.96969697,0.96969697,0.96969697,0,0,0,0,0,0,0.999762564,0.999762564,0.999762564,0.999585234,0.999585234,0.999585234,40.77666092,40.77666092,40.77666092,69367.90909,69364,69371,0.927536232,0.927536232,0.927536232,0,0,0,0,0,0,0.927536232,0.927536232,0.927536232,0,0,0,0,0,0,0.999445808,0.999445808,0.999445808,0.999447361,0.999447361,0.999447361,40.78313828,40.78313828,40.78313828
1193,69375.83333,69372,69379,0.909090909,0.909090909,0.909090909,0.916666667,0.916666667,0.916666667,0,0,0,0.952380952,0.952380952,0.952380952,0.956521739,0.956521739,0.956521739,0,0,0,0.999252463,0.999252463,0.999252463,0.991213798,0.991213798,0.991213798,40.81593323,40.81593323,40.81593323,69375.53846,69372,69379,0.869565217,0.869565217,0.869565217,0.936170213,0.936170213,0.936170213,0,0,0,0.833333333,0.833333333,0.833333333,1,1,1,0,0,0,0.989252481,0.989252481,0.989252481,0.907960935,0.907960935,0.907960935,40.98161316,40.98161316,40.98161316
1194,69383.57143,69380,69387,0.814814815,0.814814815,0.814814815,1,1,1,0,0,0,0.6875,0.6875,0.6875,1,1,1,0,0,0,0.999809723,0.999809723,0.999809723,0.998862742,0.998862742,0.998862742,40.79003525,40.79003525,40.79003525,69383,69380,69387,0.846153846,0.846153846,0.846153846,1,1,1,0,0,0,0.628571429,0.628571429,0.628571429,1,1,1,0,0,0,0.99861885,0.99861885,0.99861885,0.997031605,0.997031605,0.997031605,40.79728699,40.79728699,40.79728699
1195,69391.18182,69388,69395,0.96969697,0.96969697,0.96969697,0.888888889,0.888888889,0.888888889,0,0,0,0.984615385,0.984615385,0.984615385,0.888888889,0.888888889,0.888888889,0,0,0,0.99900612,0.99900612,0.99900612,1,1,1,40.77552032,40.77552032,40.77552032,69391.45455,69388,69395,0.955223881,0.955223881,0.955223881,0.914285714,0.914285714,0.914285714,0,0,0,0.914285714,0.914285714,0.914285714,0.941176471,0.941176471,0.941176471,0,0,0,0.998429813,0.998429813,0.998429813,0.999170375,0.999170375,0.999170375,40.77975082,40.77975082,40.77975082
1196,69399.25,69396,69403,0.941176471,0.941176471,0.941176471,0.647058824,0.647058824,0.647058824,0,0,0,0.941176471,0.941176471,0.941176471,0.846153846,0.846153846,0.846153846,0,0,0,0.998699089,0.998699089,0.998699089,0.99645104,0.99645104,0.99645104,40.93406677,40.93406677,40.93406677,69399.75,69396,69403,0.914285714,0.914285714,0.914285714,0.582278481,0.582278481,0.582278481,0,0,0,0.864864865,0.864864865,0.864864865,0.666666667,0.666666667,0.666666667,0,0,0,0.997443225,0.997443225,0.997443225,0.996291519,0.996291519,0.996291519,40.83901215,40.83901215,40.83901215
1197,69407.85714,69404,69411,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.999701715,0.999701715,0.999701715,0.99204244,0.99204244,0.99204244,40.84141541,40.84141541,40.84141541,69407.3,69404,69411,0.984615385,0.984615385,0.984615385,0,0,0,0,0,0,0.984615385,0.984615385,0.984615385,0,0,0,0,0,0,0.999477573,0.999477573,0.999477573,0.992237121,0.992237121,0.992237121,40.83581924,40.83581924,40.83581924
1198,69415.46154,69412,69419,0.734693878,0.734693878,0.734693878,1,1,1,0,0,0,0.75,0.75,0.75,1,1,1,0,0,0,0.997480937,0.997480937,0.997480937,0.982628646,0.982628646,0.982628646,40.82104874,40.82104874,40.82104874,69415.5,69412,69419,0.75,0.75,0.75,0.966666667,0.966666667,0.966666667,0,0,0,0.8,0.8,0.8,0.966666667,0.966666667,0.966666667,0,0,0,0.997446809,0.997446809,0.997446809,0.982961992,0.982961992,0.982961992,40.80589676,40.80589676,40.80589676
1199,69423.53846,69420,69427,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,40.76835251,40.76835251,40.76835251,69423.76923,69420,69427,1,1,1,0.984615385,0.984615385,0.984615385,0,0,0,1,1,1,1,1,1,0,0,0,0.999751923,0.999751923,0.999751923,0.99855977,0.99855977,0.99855977,40.77204895,40.77204895,40.77204895
1200,69431.07692,69428,69435,1,1,1,0.96969697,0.96969697,0.96969697,0,0,0,1,1,1,0.96969697,0.96969697,0.96969697,0,0,0,0.999858257,0.999858257,0.999858257,1,1,1,40.77009583,40.77009583,40.77009583,69431.61538,69428,69435,1,1,1,0.941176471,0.941176471,0.941176471,0,0,0,1,1,1,0.955223881,0.955223881,0.955223881,0,0,0,0.999751923,0.999751923,0.999751923,1,1,1,40.7715416,40.7715416,40.7715416
1201,69439.21429,69436,69443,1,1,1,0.808510638,0.808510638,0.808510638,0,0,0,0.978723404,0.978723404,0.978723404,1,1,1,0,0,0,0.999165136,0.999165136,0.999165136,0.988469185,0.988469185,0.988469185,40.81327438,40.81327438,40.81327438,69439.38462,69436,69443,0.923076923,0.923076923,0.923076923,0.808510638,0.808510638,0.808510638,0,0,0,0.901960784,0.901960784,0.901960784,0.95,0.95,0.95,0,0,0,0.999064234,0.999064234,0.999064234,0.992088608,0.992088608,0.992088608,40.79440308,40.79440308,40.79440308
1202,69447.21429,69444,69451,0.875,0.875,0.875,1,1,1,0,0,0,0.903225806,0.903225806,0.903225806,1,1,1,0,0,0,0.999886075,0.999886075,0.999886075,0.999345978,0.999345978,0.999345978,40.78333664,40.78333664,40.78333664,69447.78571,69444,69451,0.875,0.875,0.875,1,1,1,0,0,0,0.777777778,0.777777778,0.777777778,1,1,1,0,0,0,0.999125907,0.999125907,0.999125907,0.996574784,0.996574784,0.996574784,40.7903862,40.7903862,40.7903862
1203,69455.69231,69452,69459,0.941176471,0.941176471,0.941176471,1,1,1,0,0,0,0.955223881,0.955223881,0.955223881,1,1,1,0,0,0,0.999672668,0.999672668,0.999672668,0.999874008,0.999874008,0.999874008,40.77151108,40.77151108,40.77151108,69455.72727,69452,69459,0.901408451,0.901408451,0.901408451,1,1,1,0,0,0,0.914285714,0.914285714,0.914285714,1,1,1,0,0,0,0.999427028,0.999427028,0.999427028,0.999874008,0.999874008,0.999874008,40.77428055,40.77428055,40.77428055
1204,69463.71429,69460,69467,1,1,1,0.878787879,0.878787879,0.878787879,0,0,0,1,1,1,1,1,1,0,0,0,0.999959222,0.999959222,0.999959222,0.99885569,0.99885569,0.99885569,40.77835464,40.77835464,40.77835464,69463.46154,69460,69467,1,1,1,0.966666667,0.966666667,0.966666667,0,0,0,1,1,1,0.966666667,0.966666667,0.966666667,0,0,0,0.999755282,0.999755282,0.999755282,0.999745999,0.999745999,0.999745999,40.77131653,40.77131653,40.77131653
1205,69471,69468,69475,0.666666667,0.666666667,0.666666667,0.8125,0.8125,0.8125,0,0,0,0.678571429,0.678571429,0.678571429,0.838709677,0.838709677,0.838709677,0,0,0,0.998023311,0.998023311,0.998023311,0.987828315,0.987828315,0.987828315,40.84609222,40.84609222,40.84609222,69471.5,69468,69475,0.644067797,0.644067797,0.644067797,0.65,0.65,0.65,0,0,0,0.644067797,0.644067797,0.644067797,0.684210526,0.684210526,0.684210526,0,0,0,0.995214657,0.995214657,0.995214657,0.964868256,0.964868256,0.964868256,40.90840912,40.90840912,40.90840912
1206,69479.14286,69476,69483,0.909090909,0.909090909,0.909090909,0.984615385,0.984615385,0.984615385,0,0,0,0.909090909,0.909090909,0.909090909,0.941176471,0.941176471,0.941176471,0,0,0,0.999804542,0.999804542,0.999804542,0.999125364,0.999125364,0.999125364,40.78054428,40.78054428,40.78054428,69479.21429,69476,69483,0.9375,0.9375,0.9375,0.984615385,0.984615385,0.984615385,0,0,0,0.909090909,0.909090909,0.909090909,0.888888889,0.888888889,0.888888889,0,0,0,0.999452526,0.999452526,0.999452526,0.998543548,0.998543548,0.998543548,40.78349304,40.78349304,40.78349304
1207,69487.33333,69484,69491,1,1,1,0.888888889,0.888888889,0.888888889,0,0,0,1,1,1,0.888888889,0.888888889,0.888888889,0,0,0,0.998610998,0.998610998,0.998610998,0.997718631,0.997718631,0.997718631,40.78154373,40.78154373,40.78154373,69487.5,69484,69491,1,1,1,0.927536232,0.927536232,0.927536232,0,0,0,1,1,1,0.914285714,0.914285714,0.914285714,0,0,0,0.998447332,0.998447332,0.998447332,0.996581846,0.996581846,0.996581846,40.78348541,40.78348541,40.78348541
1208,69495.5,69492,69499,1,1,1,0.97029703,0.97029703,0.97029703,0,0,0,1,1,1,0.97029703,0.97029703,0.97029703,0,0,0,0.999742024,0.999742024,0.999742024,0.998895272,0.998895272,0.998895272,40.77552414,40.77552414,40.77552414,69495.15385,69492,69499,1,1,1,0.942307692,0.942307692,0.942307692,0,0,0,0.984615385,0.984615385,0.984615385,0.951456311,0.951456311,0.951456311,0,0,0,0.999956995,0.999956995,0.999956995,0.998784665,0.998784665,0.998784665,40.77689743,40.77689743,40.77689743
1209,69503.53846,69500,69507,0.901098901,0.901098901,0.901098901,0.971428571,0.971428571,0.971428571,0,0,0,0.942528736,0.942528736,0.942528736,0.962264151,0.962264151,0.962264151,0,0,0,0.998999555,0.998999555,0.998999555,0.998948033,0.998948033,0.998948033,40.78265381,40.78265381,40.78265381,69503.45455,69500,69507,0.921348315,0.921348315,0.921348315,0.953271028,0.953271028,0.953271028,0,0,0,0.872340426,0.872340426,0.872340426,0.944444444,0.944444444,0.944444444,0,0,0,0.998665629,0.998665629,0.998665629,0.998737374,0.998737374,0.998737374,40.78404236,40.78404236,40.78404236
1210,69511.5,69508,69515,0.984615385,0.984615385,0.984615385,0.941176471,0.941176471,0.941176471,0,0,0,0.984615385,0.984615385,0.984615385,0.941176471,0.941176471,0.941176471,0,0,0,0.999554645,0.999554645,0.999554645,1,1,1,40.77227402,40.77227402,40.77227402,69511.08333,69508,69515,0.955223881,0.955223881,0.955223881,0.941176471,0.941176471,0.941176471,0,0,0,0.941176471,0.941176471,0.941176471,0.927536232,0.927536232,0.927536232,0,0,0,0.99897509,0.99897509,0.99897509,0.999294852,0.999294852,0.999294852,40.77783966,40.77783966,40.77783966
1211,69518.9,69516,69523,0.984615385,0.984615385,0.984615385,0.56,0.56,0.56,0,0,0,1,1,1,0.608695652,0.608695652,0.608695652,0,0,0,0.999459527,0.999459527,0.999459527,0.996412342,0.996412342,0.996412342,40.82008362,40.82008362,40.82008362,69519.4,69516,69523,1,1,1,0.5,0.5,0.5,0,0,0,1,1,1,0.651162791,0.651162791,0.651162791,0,0,0,0.998376826,0.998376826,0.998376826,0.995468638,0.995468638,0.995468638,40.81549072,40.81549072,40.81549072
1212,69527.61538,69524,69531,0.88,0.88,0.88,0.869565217,0.869565217,0.869565217,0,0,0,0.846153846,0.846153846,0.846153846,0.893617021,0.893617021,0.893617021,0,0,0,0.999428514,0.999428514,0.999428514,0.992360858,0.992360858,0.992360858,40.80963516,40.80963516,40.80963516,69527.28571,69524,69531,0.846153846,0.846153846,0.846153846,0.784313725,0.784313725,0.784313725,0,0,0,0.785714286,0.785714286,0.785714286,0.84,0.84,0.84,0,0,0,0.999428206,0.999428206,0.999428206,0.993464052,0.993464052,0.993464052,40.80815125,40.80815125,40.80815125
1213,69535.9,69532,69539,0.927536232,0.927536232,0.927536232,0.914285714,0.914285714,0.914285714,0,0,0,0.941176471,0.941176471,0.941176471,0.901408451,0.901408451,0.901408451,0,0,0,0.99853542,0.99853542,0.99853542,0.997506234,0.997506234,0.997506234,40.78333282,40.78333282,40.78333282,69535.07143,69532,69539,0.955223881,0.955223881,0.955223881,0.927536232,0.927536232,0.927536232,0,0,0,0.941176471,0.941176471,0.941176471,0.941176471,0.941176471,0.941176471,0,0,0,0.999460916,0.999460916,0.999460916,0.999687402,0.999687402,0.999687402,40.77753448,40.77753448,40.77753448
1214,69543.69231,69540,69547,0.984615385,0.984615385,0.984615385,0.789915966,0.789915966,0.789915966,0,0,0,1,1,1,0.930693069,0.930693069,0.930693069,0,0,0,0.986818106,0.986818106,0.986818106,0.965103465,0.965103465,0.965103465,40.89498138,40.89498138,40.89498138,69543.66667,69540,69547,0.984615385,0.984615385,0.984615385,0.846846847,0.846846847,0.846846847,0,0,0,0.96969697,0.96969697,0.96969697,0.895238095,0.895238095,0.895238095,0,0,0,0.992270373,0.992270373,0.992270373,0.979801781,0.979801781,0.979801781,40.8577919,40.8577919,40.8577919
1215,69551.78571,69548,69555,0.991452991,0.991452991,0.991452991,0.814159292,0.814159292,0.814159292,0,0,0,0.983050847,0.983050847,0.983050847,0.841121495,0.841121495,0.841121495,0,0,0,0.998875256,0.998875256,0.998875256,0.99770297,0.99770297,0.99770297,40.87017059,40.87017059,40.87017059,69551.5,69548,69555,0.983050847,0.983050847,0.983050847,0.8,0.8,0.8,0,0,0,0.983333333,0.983333333,0.983333333,0.873786408,0.873786408,0.873786408,0,0,0,0.996316759,0.996316759,0.996316759,0.994301994,0.994301994,0.994301994,40.81028366,40.81028366,40.81028366
1216,69559.28571,69556,69563,1,1,1,0.984615385,0.984615385,0.984615385,0,0,0,1,1,1,0.984615385,0.984615385,0.984615385,0,0,0,0.999634072,0.999634072,0.999634072,0.998584481,0.998584481,0.998584481,40.77601624,40.77601624,40.77601624,69559.41667,69556,69563,0.98630137,0.98630137,0.98630137,0.941176471,0.941176471,0.941176471,0,0,0,0.98630137,0.98630137,0.98630137,0.984615385,0.984615385,0.984615385,0,0,0,0.998496485,0.998496485,0.998496485,0.996130031,0.996130031,0.996130031,40.79436874,40.79436874,40.79436874
1217,69567.38462,69564,69571,1,1,1,0.761904762,0.761904762,0.761904762,0,0,0,1,1,1,0.842105263,0.842105263,0.842105263,0,0,0,0.999884877,0.999884877,0.999884877,0.997960144,0.997960144,0.997960144,40.79012299,40.79012299,40.79012299,69567.18182,69564,69571,1,1,1,0.711111111,0.711111111,0.711111111,0,0,0,1,1,1,0.864864865,0.864864865,0.864864865,0,0,0,0.999424118,0.999424118,0.999424118,0.996083346,0.996083346,0.996083346,40.79883194,40.79883194,40.79883194
1218,69575.7,69572,69579,0.888888889,0.888888889,0.888888889,0.648648649,0.648648649,0.648648649,0,0,0,0.888888889,0.888888889,0.888888889,0.623376623,0.623376623,0.623376623,0,0,0,0.997163504,0.997163504,0.997163504,0.958788306,0.958788306,0.958788306,40.98412704,40.98412704,40.98412704,69575.33333,69572,69579,0.727272727,0.727272727,0.727272727,0.64,0.64,0.64,0,0,0,0.695652174,0.695652174,0.695652174,0.657534247,0.657534247,0.657534247,0,0,0,0.99756691,0.99756691,0.99756691,0.963222417,0.963222417,0.963222417,40.95431137,40.95431137,40.95431137
1219,69583.66667,69580,69587,1,1,1,0.914285714,0.914285714,0.914285714,0,0,0,0.983606557,0.983606557,0.983606557,0.8,0.8,0.8,0,0,0,0.999917898,0.999917898,0.999917898,0.997128231,0.997128231,0.997128231,40.79502106,40.79502106,40.79502106,69583.92308,69580,69587,0.9375,0.9375,0.9375,0.653061224,0.653061224,0.653061224,0,0,0,0.952380952,0.952380952,0.952380952,0.666666667,0.666666667,0.666666667,0,0,0,0.999548236,0.999548236,0.999548236,0.991969887,0.991969887,0.991969887,40.83882141,40.83882141,40.83882141
1220,69591.25,69588,69595,1,1,1,0.914285714,0.914285714,0.914285714,0,0,0,1,1,1,0.711111111,0.711111111,0.711111111,0,0,0,1,1,1,0.996015936,0.996015936,0.996015936,40.79916,40.79916,40.79916,69591.41667,69588,69595,1,1,1,0.771084337,0.771084337,0.771084337,0,0,0,1,1,1,0.666666667,0.666666667,0.666666667,0,0,0,0.99987663,0.99987663,0.99987663,0.994011976,0.994011976,0.994011976,40.81806183,40.81806183,40.81806183
1221,69599.5,69596,69603,1,1,1,0.75,0.75,0.75,0,0,0,1,1,1,0.72,0.72,0.72,0,0,0,0.999925788,0.999925788,0.999925788,0.997641937,0.997641937,0.997641937,40.78908157,40.78908157,40.78908157,69599,69596,69603,0.941176471,0.941176471,0.941176471,0.580645161,0.580645161,0.580645161,0,0,0,0.96969697,0.96969697,0.96969697,0.666666667,0.666666667,0.666666667,0,0,0,0.997663465,0.997663465,0.997663465,0.984503191,0.984503191,0.984503191,40.88155365,40.88155365,40.88155365
1222,69606.81818,69604,69611,0.808510638,0.808510638,0.808510638,0.9375,0.9375,0.9375,0,0,0,0.974358974,0.974358974,0.974358974,0.952380952,0.952380952,0.952380952,0,0,0,0.998718468,0.998718468,0.998718468,0.992432432,0.992432432,0.992432432,40.79327774,40.79327774,40.79327774,69608.16667,69604,69611,0.904761905,0.904761905,0.904761905,0.923076923,0.923076923,0.923076923,0,0,0,0.95,0.95,0.95,0.952380952,0.952380952,0.952380952,0,0,0,0.996383058,0.996383058,0.996383058,0.967334036,0.967334036,0.967334036,40.84263992,40.84263992,40.84263992
1223,69616.16667,69612,69619,0.761904762,0.761904762,0.761904762,0.96969697,0.96969697,0.96969697,0,0,0,1,1,1,0.955223881,0.955223881,0.955223881,0,0,0,0.999055316,0.999055316,0.999055316,0.999470619,0.999470619,0.999470619,40.78116608,40.78116608,40.78116608,69615,69612,69619,0.876712329,0.876712329,0.876712329,0.96969697,0.96969697,0.96969697,0,0,0,1,1,1,0.955223881,0.955223881,0.955223881,0,0,0,0.999440403,0.999440403,0.999440403,0.999470619,0.999470619,0.999470619,40.77649307,40.77649307,40.77649307
1224,69623.27273,69620,69627,0.810126582,0.810126582,0.810126582,0.96969697,0.96969697,0.96969697,0,0,0,0.927536232,0.927536232,0.927536232,0.941176471,0.941176471,0.941176471,0,0,0,0.998108846,0.998108846,0.998108846,0.992639327,0.992639327,0.992639327,40.79198837,40.79198837,40.79198837,69623.5,69620,69627,0.831168831,0.831168831,0.831168831,0.941176471,0.941176471,0.941176471,0,0,0,0.901408451,0.901408451,0.901408451,0.955223881,0.955223881,0.955223881,0,0,0,0.996104853,0.996104853,0.996104853,0.978238342,0.978238342,0.978238342,40.81359482,40.81359482,40.81359482
