"validation_step","sso01-adamw-lr2e-5-base-2fg7kdwu - _step","sso01-adamw-lr2e-5-base-2fg7kdwu - _step__MIN","sso01-adamw-lr2e-5-base-2fg7kdwu - _step__MAX","sso01-adamw-lr2e-5-base-2fg7kdwu - validation/f1_score-iiE","sso01-adamw-lr2e-5-base-2fg7kdwu - validation/f1_score-iiE__MIN","sso01-adamw-lr2e-5-base-2fg7kdwu - validation/f1_score-iiE__MAX","sso01-adamw-lr2e-5-base-2fg7kdwu - validation/f1_score-iEE","sso01-adamw-lr2e-5-base-2fg7kdwu - validation/f1_score-iEE__MIN","sso01-adamw-lr2e-5-base-2fg7kdwu - validation/f1_score-iEE__MAX","sso01-adamw-lr2e-5-base-2fg7kdwu - validation/f1_score-EEi","sso01-adamw-lr2e-5-base-2fg7kdwu - validation/f1_score-EEi__MIN","sso01-adamw-lr2e-5-base-2fg7kdwu - validation/f1_score-EEi__MAX","sso01-adamw-lr2e-5-base-2fg7kdwu - validation/f1_score-Eii","sso01-adamw-lr2e-5-base-2fg7kdwu - validation/f1_score-Eii__MIN","sso01-adamw-lr2e-5-base-2fg7kdwu - validation/f1_score-Eii__MAX"
"855","46725.25","46723","46727","0.7529411764705882","0.7529411764705882","0.7529411764705882","0.7804878048780487","0.7804878048780487","0.7804878048780487","0.41791044776119407","0.41791044776119407","0.41791044776119407","0.7368421052631579","0.7368421052631579","0.7368421052631579"
"856","46733.25","46731","46735","0.8767123287671234","0.8767123287671234","0.8767123287671234","0.8648648648648648","0.8648648648648648","0.8648648648648648","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.7191011235955056","0.7191011235955056","0.7191011235955056"
"857","46741.25","46739","46743","0.7462686567164178","0.7462686567164178","0.7462686567164178","0.625","0.625","0.625","0.7191011235955056","0.7191011235955056","0.7191011235955056","0.7272727272727273","0.7272727272727273","0.7272727272727273"
"858","46749.25","46747","46751","0.4857142857142857","0.4857142857142857","0.4857142857142857","0.4788732394366197","0.4788732394366197","0.4788732394366197","0.8108108108108109","0.8108108108108109","0.8108108108108109","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"859","46757.25","46755","46759","0.6037735849056604","0.6037735849056604","0.6037735849056604","0.8311688311688311","0.8311688311688311","0.8311688311688311","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.4950495049504951","0.4950495049504951","0.4950495049504951"
"860","46765.25","46763","46767","0.6153846153846153","0.6153846153846153","0.6153846153846153","0.7441860465116279","0.7441860465116279","0.7441860465116279","0.8311688311688311","0.8311688311688311","0.8311688311688311","0.5565217391304349","0.5565217391304349","0.5565217391304349"
"861","46773.25","46771","46775","0.7333333333333334","0.7333333333333334","0.7333333333333334","0.7333333333333334","0.7333333333333334","0.7333333333333334","0.7804878048780487","0.7804878048780487","0.7804878048780487","0.735632183908046","0.735632183908046","0.735632183908046"
"862","46781.25","46779","46783","0.8","0.8","0.8","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.5789473684210525","0.5789473684210525","0.5789473684210525","0.6875000000000001","0.6875000000000001","0.6875000000000001"
"863","46789.25","46787","46791","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6881720430107526","0.6881720430107526","0.6881720430107526","0","0","0","0","0","0"
"864","46797.25","46795","46799","0.7111111111111111","0.7111111111111111","0.7111111111111111","0.6464646464646464","0.6464646464646464","0.6464646464646464","0","0","0","0","0","0"
"865","46805.25","46803","46807","0.2758620689655173","0.2758620689655173","0.2758620689655173","0.2758620689655173","0.2758620689655173","0.2758620689655173","0.463768115942029","0.463768115942029","0.463768115942029","0.463768115942029","0.463768115942029","0.463768115942029"
"866","46813.25","46811","46815","0.055045871559633024","0.055045871559633024","0.055045871559633024","0.06666666666666667","0.06666666666666667","0.06666666666666667","0.5765765765765766","0.5765765765765766","0.5765765765765766","0.5981308411214953","0.5981308411214953","0.5981308411214953"
"867","46821.25","46819","46823","0.8421052631578948","0.8421052631578948","0.8421052631578948","0.4266666666666667","0.4266666666666667","0.4266666666666667","0.9696969696969697","0.9696969696969697","0.9696969696969697","0.9696969696969697","0.9696969696969697","0.9696969696969697"
"868","46829.25","46827","46831","0.5079365079365079","0.5079365079365079","0.5079365079365079","0.1580246913580247","0.1580246913580247","0.1580246913580247","0","0","0","0","0","0"
"869","46837.25","46835","46839","0.3877551020408163","0.3877551020408163","0.3877551020408163","0.16888888888888887","0.16888888888888887","0.16888888888888887","0.4444444444444445","0.4444444444444445","0.4444444444444445","0.4","0.4","0.4"
"870","46845.25","46843","46847","0","0","0","0","0","0","0.5765765765765766","0.5765765765765766","0.5765765765765766","0.4413793103448276","0.4413793103448276","0.4413793103448276"
"871","46853.25","46851","46855","0.2302158273381295","0.2302158273381295","0.2302158273381295","0.25862068965517243","0.25862068965517243","0.25862068965517243","0.5289256198347108","0.5289256198347108","0.5289256198347108","0.4671532846715329","0.4671532846715329","0.4671532846715329"
"872","46861.25","46859","46863","0.29493087557603687","0.29493087557603687","0.29493087557603687","0.31527093596059114","0.31527093596059114","0.31527093596059114","0.49579831932773105","0.49579831932773105","0.49579831932773105","0.5539906103286385","0.5539906103286385","0.5539906103286385"
"873","46869.25","46867","46871","0.3018867924528302","0.3018867924528302","0.3018867924528302","0.37426900584795325","0.37426900584795325","0.37426900584795325","0.4788732394366197","0.4788732394366197","0.4788732394366197","0.5","0.5","0.5"
"874","46877.25","46875","46879","0.30476190476190473","0.30476190476190473","0.30476190476190473","0.33507853403141363","0.33507853403141363","0.33507853403141363","0.5818181818181819","0.5818181818181819","0.5818181818181819","0.5333333333333333","0.5333333333333333","0.5333333333333333"
"875","46885.25","46883","46887","0.30357142857142855","0.30357142857142855","0.30357142857142855","0.3516483516483517","0.3516483516483517","0.3516483516483517","0.4444444444444445","0.4444444444444445","0.4444444444444445","0.37606837606837606","0.37606837606837606","0.37606837606837606"
"876","46893.25","46891","46895","0.8648648648648648","0.8648648648648648","0.8648648648648648","0.9014084507042254","0.9014084507042254","0.9014084507042254","0","0","0","0","0","0"
"877","46901.25","46899","46903","0.9142857142857143","0.9142857142857143","0.9142857142857143","0.9846153846153847","0.9846153846153847","0.9846153846153847","0.6875000000000001","0.6875000000000001","0.6875000000000001","0.6111111111111112","0.6111111111111112","0.6111111111111112"
"878","46909.25","46907","46911","0.7111111111111111","0.7111111111111111","0.7111111111111111","0.7804878048780487","0.7804878048780487","0.7804878048780487","0.6464646464646464","0.6464646464646464","0.6464646464646464","0.5333333333333333","0.5333333333333333","0.5333333333333333"
"879","46917.25","46915","46919","0","0","0","0","0","0","0.8421052631578948","0.8421052631578948","0.8421052631578948","0.735632183908046","0.735632183908046","0.735632183908046"
"880","46925.25","46923","46927","0.975609756097561","0.975609756097561","0.975609756097561","0.9523809523809523","0.9523809523809523","0.9523809523809523","0.8275862068965517","0.8275862068965517","0.8275862068965517","0.9600000000000001","0.9600000000000001","0.9600000000000001"
"881","46933.25","46931","46935","0.9014084507042254","0.9014084507042254","0.9014084507042254","0.955223880597015","0.955223880597015","0.955223880597015","0.5050505050505051","0.5050505050505051","0.5050505050505051","0.4950495049504951","0.4950495049504951","0.4950495049504951"
"882","46941.25","46939","46943","0.8767123287671234","0.8767123287671234","0.8767123287671234","0.9142857142857143","0.9142857142857143","0.9142857142857143","0.6597938144329897","0.6597938144329897","0.6597938144329897","0.5517241379310345","0.5517241379310345","0.5517241379310345"
"883","46949.25","46947","46951","0.8571428571428572","0.8571428571428572","0.8571428571428572","0.8571428571428572","0.8571428571428572","0.8571428571428572","0.7191011235955056","0.7191011235955056","0.7191011235955056","0.5614035087719299","0.5614035087719299","0.5614035087719299"
"884","46957.25","46955","46959","0","0","0","0","0","0","0.21875","0.21875","0.21875","0.18181818181818182","0.18181818181818182","0.18181818181818182"
"885","46965.25","46963","46967","0","0","0","0","0","0","0","0","0","0","0","0"
"886","46973.25","46971","46975","0","0","0","0","0","0","0.7619047619047619","0.7619047619047619","0.7619047619047619","0.8727272727272727","0.8727272727272727","0.8727272727272727"
"887","46981.25","46979","46983","0","0","0","0","0","0","0.7710843373493976","0.7710843373493976","0.7710843373493976","0.7710843373493976","0.7710843373493976","0.7710843373493976"
"888","46989.25","46987","46991","0","0","0","0","0","0","0.7901234567901235","0.7901234567901235","0.7901234567901235","0.653061224489796","0.653061224489796","0.653061224489796"
"889","46997.25","46995","46999","0.7727272727272727","0.7727272727272727","0.7727272727272727","0.7083333333333333","0.7083333333333333","0.7083333333333333","0.5","0.5","0.5","0.5172413793103449","0.5172413793103449","0.5172413793103449"
"890","47005.25","47003","47007","0.8421052631578948","0.8421052631578948","0.8421052631578948","0.8205128205128205","0.8205128205128205","0.8205128205128205","0.9433962264150945","0.9433962264150945","0.9433962264150945","0.9433962264150945","0.9433962264150945","0.9433962264150945"
"891","47013.25","47011","47015","0.6881720430107526","0.6881720430107526","0.6881720430107526","0.8","0.8","0.8","0.8205128205128205","0.8205128205128205","0.8205128205128205","0.7804878048780487","0.7804878048780487","0.7804878048780487"
"892","47021.25","47019","47023","0.6913580246913581","0.6913580246913581","0.6913580246913581","0.7466666666666666","0.7466666666666666","0.7466666666666666","0.8311688311688311","0.8311688311688311","0.8311688311688311","0.7804878048780487","0.7804878048780487","0.7804878048780487"
"893","47029.25","47027","47031","0.8823529411764706","0.8823529411764706","0.8823529411764706","0.8750000000000001","0.8750000000000001","0.8750000000000001","0.9189189189189189","0.9189189189189189","0.9189189189189189","0.9189189189189189","0.9189189189189189","0.9189189189189189"
"894","47037.25","47035","47039","0.9846153846153847","0.9846153846153847","0.9846153846153847","0.955223880597015","0.955223880597015","0.955223880597015","0.9375","0.9375","0.9375","0.8333333333333333","0.8333333333333333","0.8333333333333333"
"895","47045.25","47043","47047","0.888888888888889","0.888888888888889","0.888888888888889","0.9142857142857143","0.9142857142857143","0.9142857142857143","0.955223880597015","0.955223880597015","0.955223880597015","0.7032967032967034","0.7032967032967034","0.7032967032967034"
"896","47053.25","47051","47055","0.955223880597015","0.955223880597015","0.955223880597015","0.888888888888889","0.888888888888889","0.888888888888889","0.7901234567901235","0.7901234567901235","0.7901234567901235","0.6666666666666666","0.6666666666666666","0.6666666666666666"
"897","47061.25","47059","47063","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.5882352941176471","0.5882352941176471","0.5882352941176471","0.34782608695652173","0.34782608695652173","0.34782608695652173","0.3404255319148936","0.3404255319148936","0.3404255319148936"
"898","47069.25","47067","47071","0.6956521739130436","0.6956521739130436","0.6956521739130436","0.6736842105263158","0.6736842105263158","0.6736842105263158","0","0","0","0","0","0"
"899","47077.25","47075","47079","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.653061224489796","0.653061224489796","0.653061224489796","0.37037037037037035","0.37037037037037035","0.37037037037037035","0.25862068965517243","0.25862068965517243","0.25862068965517243"
"900","47085.25","47083","47087","0.40983606557377045","0.40983606557377045","0.40983606557377045","0.5102040816326531","0.5102040816326531","0.5102040816326531","0.547008547008547","0.547008547008547","0.547008547008547","0.38323353293413176","0.38323353293413176","0.38323353293413176"
"901","47093.25","47091","47095","0","0","0","0","0","0","0.6153846153846153","0.6153846153846153","0.6153846153846153","0.463768115942029","0.463768115942029","0.463768115942029"
"902","47101.25","47099","47103","0","0","0","0","0","0","0.810126582278481","0.810126582278481","0.810126582278481","0.6153846153846153","0.6153846153846153","0.6153846153846153"
"903","47109.25","47107","47111","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.7228915662650602","0.7228915662650602","0.7228915662650602","0.8","0.8","0.8","0.8","0.8","0.8"
"904","47117.25","47115","47119","0.5517241379310345","0.5517241379310345","0.5517241379310345","0.547008547008547","0.547008547008547","0.547008547008547","0.8852459016393442","0.8852459016393442","0.8852459016393442","0.6749999999999999","0.6749999999999999","0.6749999999999999"
"905","47125.25","47123","47127","0.5765765765765766","0.5765765765765766","0.5765765765765766","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.9696969696969697","0.9696969696969697","0.9696969696969697","0.8421052631578948","0.8421052631578948","0.8421052631578948"
"906","47133.25","47131","47135","0.5063291139240507","0.5063291139240507","0.5063291139240507","0.5405405405405406","0.5405405405405406","0.5405405405405406","0.9411764705882353","0.9411764705882353","0.9411764705882353","0.8205128205128205","0.8205128205128205","0.8205128205128205"
"907","47141.25","47139","47143","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.8260869565217391","0.8260869565217391","0.8260869565217391","0.8387096774193548","0.8387096774193548","0.8387096774193548","0.5306122448979591","0.5306122448979591","0.5306122448979591"
"908","47149.25","47147","47151","0.8767123287671234","0.8767123287671234","0.8767123287671234","0.927536231884058","0.927536231884058","0.927536231884058","0.4411764705882353","0.4411764705882353","0.4411764705882353","0.42857142857142855","0.42857142857142855","0.42857142857142855"
"909","47157.25","47155","47159","0.888888888888889","0.888888888888889","0.888888888888889","0.927536231884058","0.927536231884058","0.927536231884058","0.7901234567901235","0.7901234567901235","0.7901234567901235","0.653061224489796","0.653061224489796","0.653061224489796"
"910","47165.25","47163","47167","0.9444444444444444","0.9444444444444444","0.9444444444444444","0.9444444444444444","0.9444444444444444","0.9444444444444444","0.888888888888889","0.888888888888889","0.888888888888889","0.8533333333333333","0.8533333333333333","0.8533333333333333"
"911","47173.25","47171","47175","0.5833333333333334","0.5833333333333334","0.5833333333333334","0.65","0.65","0.65","0.5294117647058824","0.5294117647058824","0.5294117647058824","0.4931506849315069","0.4931506849315069","0.4931506849315069"
